originalid,motherage,parentincome,fatherhighgrade,motherhighgrade
8042,17,12000,-3,16
8043,17,18200,-3,12
8044,27,17700,-3,11
8045,28,17700,-3,11
8046,12,6760,10,11
8047,14,6760,10,11
8048,14,6760,10,11
8049,29,720,-3,11
8050,28,51000,16,12
8051,24,46000,12,13
8052,38,-3,-4,9
8053,-3,-3,-4,9
8054,21,15500,12,-3
8055,26,76000,11,12
8056,29,76000,11,12
8057,20,30000,12,14
8058,-3,-4,-4,12
8059,24,-3,6,9
8060,20,-3,11,11
8061,22,-3,-3,14
8062,20,-3,-3,14
8063,25,-3,-4,10
8064,27,-3,12,9
8065,21,16000,-3,11
8066,19,2500,-3,11
8067,20,2500,12,11
8068,23,-3,-3,12
8069,18,26085,12,12
8070,18,28648,12,12
8071,20,28648,12,12
8072,23,17000,14,16
8073,25,17000,16,16
8074,19,71000,12,12
8075,-3,47000,-4,-3
8076,20,58000,12,12
8077,22,45000,-3,12
8078,18,48000,12,14
8079,27,37500,12,11
8080,18,18000,12,12
8081,29,-3,12,12
8082,30,-4,12,12
8083,23,15000,14,13
8084,21,29500,-4,12
8085,24,29500,11,12
8086,35,-3,12,11
8087,26,-3,11,12
8088,19,60000,12,13
8089,-3,30000,12,-3
8090,23,10200,12,11
8091,17,7800,-3,9
8092,20,15500,7,8
8093,22,15500,7,8
8094,24,15500,7,8
8095,22,8,-4,8
8096,18,-3,-3,12
8097,24,-3,-3,12
8098,26,-3,-3,12
8099,22,10032,-3,12
8100,27,3800,-3,11
8101,25,41100,12,10
8102,33,615,8,16
8103,26,-4,14,12
8104,-3,-4,-3,-3
8105,27,-3,13,12
8106,29,-3,13,12
8107,44,-4,6,8
8108,20,36100,12,14
8109,41,5,6,4
8110,18,35,4,6
8111,22,35,4,6
8112,22,-3,-3,15
8113,19,34000,14,15
8114,21,34000,14,15
8115,30,89000,16,14
8116,26,66200,15,20
8117,17,33200,-4,15
8118,31,-3,12,12
8119,40,6228,10,12
8120,17,-3,12,12
8121,19,-3,14,10
8122,26,38288,12,12
8123,-3,38288,12,12
8124,34,-3,-3,12
8125,35,-3,-3,12
8126,28,-3,16,16
8127,38,-3,12,12
8128,20,5088,12,12
8129,32,-4,12,12
8130,24,-4,-3,11
8131,40,18028,12,10
8132,30,612,10,9
8133,30,612,10,9
8134,20,950,16,12
8135,21,950,16,12
8136,34,27000,11,7
8137,19,31000,6,12
8138,21,31000,6,12
8139,22,31000,13,12
8140,21,17600,13,13
8141,22,34000,12,13
8142,17,6500,3,5
8143,18,6500,3,5
8144,19,6500,3,5
8145,28,10800,12,9
8146,24,-4,12,12
8147,23,-3,-4,10
8148,21,38,-3,13
8149,29,58000,14,16
8150,25,-3,-4,12
8151,26,-3,-4,12
8152,30,50000,-3,-3
8153,30,50000,-3,-3
8154,30,-3,-3,-3
8155,36,37,9,8
8156,24,6294,8,12
8157,26,6294,8,12
8158,-3,510,5,5
8159,17,-4,12,12
8160,15,8400,8,16
8161,19,8400,2,16
8162,19,57000,16,12
8163,20,-3,-3,9
8164,29,19100,11,12
8165,23,-3,12,10
8166,24,-3,12,10
8167,25,43000,14,12
8168,31,12750,18,17
8169,27,-4,6,6
8170,29,24615,15,18
8171,31,8400,9,12
8172,25,9600,7,6
8173,21,-4,14,12
8174,24,4000,10,12
8175,26,4000,10,12
8176,35,33000,19,12
8177,26,52500,-4,12
8178,-3,30000,-4,-4
8179,-3,30000,-4,-4
8180,-3,30000,-4,-4
8181,26,7500,-3,12
8182,25,16756,-3,7
8183,37,-3,14,14
8184,27,40600,16,16
8185,28,-3,-3,12
8186,18,12211,13,14
8187,26,-4,12,12
8188,20,12444,12,12
8189,18,40000,12,12
8190,31,52100,16,13
8191,23,-3,12,9
8192,22,33000,-3,12
8193,-3,33000,-3,12
8194,-3,42400,-3,13
8195,28,42400,-3,13
8196,20,60500,12,12
8197,23,60500,12,12
8198,24,55000,14,13
8199,18,5700,12,11
8200,20,17000,12,14
8201,21,17000,12,14
8202,31,31200,-4,16
8203,18,5000,11,11
8204,24,-4,-3,15
8205,18,21500,-3,11
8206,21,7000,-3,16
8207,-3,-4,-4,-3
8208,27,-3,-3,11
8209,27,-3,-3,11
8210,29,-3,-3,11
8211,30,-3,-3,11
8212,-3,-3,12,14
8213,23,34000,-4,16
8214,37,-3,14,14
8215,36,27000,14,18
8216,13,-4,-3,12
8217,14,-4,-3,12
8218,16,-4,-3,12
8219,27,11000,12,13
8220,33,-3,12,15
8221,19,17500,-4,14
8222,21,17000,11,12
8223,24,-3,14,14
8224,24,-3,-4,12
8225,29,55000,12,12
8226,-3,20500,-4,-4
8227,24,-3,-3,11
8228,35,-3,-4,11
8229,37,-3,-4,11
8230,18,-4,-4,10
8231,28,-4,-3,9
8232,23,-3,-4,15
8233,21,-4,12,12
8234,22,-4,12,12
8235,24,-4,12,12
8236,27,-4,-3,-3
8237,29,-4,-3,-3
8238,32,-3,18,14
8239,32,-3,14,12
8240,26,-4,12,12
8241,18,23400,13,12
8242,19,23400,13,12
8243,17,-3,11,12
8244,28,42500,-4,12
8245,22,7400,14,12
8246,24,7400,14,12
8247,22,-3,-4,11
8248,18,40000,12,9
8249,18,37750,12,12
8250,22,37750,12,12
8251,22,21728,12,11
8252,23,21728,12,11
8253,36,27010,12,13
8254,21,29600,12,14
8255,17,67500,-4,12
8256,17,-3,-3,12
8257,22,-3,-3,-3
8258,24,87750,16,17
8259,26,21300,12,12
8260,27,21300,12,12
8261,39,41983,10,12
8262,24,17000,12,12
8263,29,5998,12,8
8264,27,-3,12,12
8265,22,-4,12,11
8266,24,18700,12,9
8267,25,-3,12,9
8268,23,-3,-3,12
8269,24,-3,-3,12
8270,25,-3,-3,12
8271,26,-3,-3,12
8272,28,-3,12,12
8273,27,-4,14,10
8274,21,1750,-3,12
8275,23,18500,-3,11
8276,27,18500,-3,11
8277,19,37800,11,10
8278,20,-3,-3,12
8279,15,-3,12,9
8280,31,38750,-4,14
8281,23,-3,-4,-3
8282,23,52450,12,12
8283,31,61144,16,12
8284,39,-3,12,16
8285,41,-3,12,16
8286,27,82250,8,12
8287,21,57000,12,12
8288,23,-3,14,16
8289,24,-3,14,16
8290,21,17000,10,14
8291,38,1916,-3,9
8292,16,0,11,9
8293,18,-3,12,12
8294,35,-4,12,12
8295,31,14000,12,12
8296,20,-4,16,16
8297,-3,10550,10,10
8298,-3,10550,10,10
8299,22,-3,-3,12
8300,17,-3,-3,10
8301,-3,-3,-4,-4
8302,21,-4,14,17
8303,17,-3,-4,12
8304,-3,-4,14,-3
8305,21,-4,-4,12
8306,-3,77000,13,10
8307,17,-3,-4,12
8308,24,16000,12,12
8309,18,10680,12,12
8310,22,17200,-4,-3
8312,17,26000,12,12
8313,17,26000,12,12
8314,21,45010,-3,13
8315,23,61200,12,13
8316,-3,38000,-4,-4
8317,-3,38000,-4,-4
8318,-3,-3,-4,-4
8319,21,10000,-4,-3
8320,24,-3,-4,14
8321,21,7000,12,14
8322,23,16225,-3,14
8323,31,-3,14,16
8324,27,26000,13,14
8325,42,-4,12,13
8326,25,54402,13,12
8327,35,47600,8,13
8328,21,5596,12,12
8329,14,10164,12,12
8330,19,0,-3,13
8331,36,30022,14,16
8332,28,40000,12,12
8333,20,-3,12,12
8334,21,41840,12,12
8335,23,41840,12,12
8336,23,41840,12,12
8337,20,-3,12,12
8338,-3,43500,12,14
8339,22,43500,12,14
8340,30,-3,-4,12
8341,22,-3,12,12
8342,21,31000,12,12
8343,20,31000,12,12
8344,23,25500,14,12
8345,25,-3,14,14
8346,26,26000,-4,12
8347,29,35000,12,15
8348,16,16250,6,12
8349,21,105000,14,14
8350,20,7000,-4,-3
8351,23,-3,-4,12
8352,22,12800,-4,12
8353,20,46100,-3,12
8354,24,-3,-4,12
8355,-3,-3,11,-4
8356,32,-3,12,12
8357,33,-3,12,12
8358,24,8300,-3,12
8359,29,12580,6,8
8360,31,12580,6,8
8361,32,12580,6,8
8362,25,-4,-3,12
8363,26,37500,4,9
8364,25,17500,-3,-3
8365,-3,78000,13,14
8366,-3,-3,-3,-3
8367,-3,-3,7,-3
8368,19,7811,-3,10
8369,21,7811,-3,10
8370,18,15000,12,11
8371,18,37500,12,12
8372,19,37500,12,12
8373,19,39000,-4,11
8374,17,-3,10,10
8375,20,300,12,4
8376,18,28250,15,12
8377,21,13000,-3,12
8378,34,6132,-3,5
8379,18,-3,12,14
8380,30,2500,16,12
8381,-3,-3,-4,13
8382,24,1418,11,10
8383,25,-3,-3,-3
8384,21,15658,11,12
8385,26,10584,12,9
8386,29,47281,12,15
8387,28,-3,-3,9
8388,29,-4,11,12
8389,32,-4,11,12
8390,20,12900,-3,15
8391,20,29900,12,12
8392,26,1908,12,7
8393,-3,18300,-3,-3
8394,-3,18300,-3,-3
8395,-3,44500,-3,16
8396,39,8160,-4,8
8397,40,8160,-4,8
8398,-3,8160,-4,8
8399,24,62450,14,12
8401,20,9140,-3,-3
8402,20,29200,12,12
8403,19,-4,-3,12
8404,26,38738,8,8
8405,-3,15156,-3,11
8406,16,5539,-3,15
8407,30,400,12,12
8408,21,2500,12,10
8409,22,2500,12,10
8410,24,29000,8,7
8411,20,180,7,-3
8412,35,-3,10,10
8413,-3,-3,16,-3
8414,24,32000,12,12
8415,22,31000,12,12
8416,25,31000,12,12
8417,35,1180,-3,6
8418,27,43500,12,12
8419,28,-3,12,12
8420,24,-4,12,12
8421,17,32400,10,12
8422,18,32400,10,12
8423,20,32400,10,12
8424,18,-3,-4,12
8425,-3,-3,-3,9
8426,21,-3,-4,12
8427,21,-3,-3,11
8428,21,13200,-3,12
8429,32,16500,12,14
8430,26,-4,-3,10
8431,-3,-4,-3,10
8432,24,35050,15,13
8433,25,35050,15,13
8434,30,-3,12,12
8435,21,18000,12,9
8436,17,-3,11,12
8437,19,-3,11,12
8438,20,-3,12,13
8439,22,41270,12,13
8440,23,44400,12,11
8441,31,37500,-3,12
8442,37,6100,-3,6
8443,19,6100,12,12
8444,26,-3,12,12
8445,29,-4,12,12
8446,24,51025,12,12
8447,24,24000,12,14
8448,15,-3,12,11
8449,23,51800,7,10
8450,24,55500,14,16
8451,24,62400,12,13
8452,22,36534,12,12
8453,-3,2500,-4,-3
8454,23,-3,-3,10
8455,24,-3,-3,10
8456,22,-3,6,12
8457,25,-3,6,12
8458,27,34400,9,12
8459,21,3452,-3,11
8460,32,10200,6,-3
8461,31,43456,12,13
8462,-3,20205,12,19
8463,49,-3,-3,10
8464,24,10400,-3,14
8465,19,23300,11,11
8466,21,23300,11,11
8467,20,-3,12,16
8468,23,24676,9,12
8469,26,18850,12,10
8470,28,27000,9,12
8471,-3,-3,-3,-3
8472,-3,-3,-3,-3
8473,-3,-3,-3,-3
8474,-3,-3,-3,-3
8475,29,-3,12,-3
8476,-3,-3,-4,-4
8477,-3,18000,-3,-3
8478,21,10000,-4,11
8479,23,10000,-4,11
8481,20,9000,16,16
8482,21,9000,16,16
8483,23,9000,16,16
8484,23,18000,3,-3
8485,24,18000,3,-3
8486,-3,16000,-4,12
8487,22,3750,10,12
8488,30,42521,16,12
8489,20,10500,15,12
8490,34,16586,-3,-3
8491,28,12000,-3,-3
8492,30,12000,-3,-3
8493,-3,484,-4,-3
8494,17,3708,-4,7
8495,25,-3,-4,11
8496,30,-3,-3,12
8497,-3,-4,-4,-3
8498,26,68900,-3,16
8499,20,-3,-3,12
8500,26,52000,12,12
8501,28,52000,12,12
8502,29,52000,12,12
8503,-3,2500,-3,10
8504,37,255,7,12
8505,19,-3,-3,12
8506,20,3350,-3,11
8507,21,3350,12,11
8508,17,9150,-3,12
8509,-3,7250,12,12
8510,21,7496,12,12
8511,24,18500,12,14
8512,21,-3,14,16
8513,33,55468,12,12
8514,-3,44000,12,12
8515,27,44000,12,12
8516,27,-3,5,5
8517,28,-3,5,5
8518,30,-3,5,5
8519,27,73750,-3,15
8520,29,-3,-3,-3
8521,32,-3,-3,-3
8522,23,22000,-3,6
8523,25,22000,-3,6
8524,32,23500,12,16
8525,22,0,2,12
8526,23,0,2,12
8527,24,0,2,12
8528,28,0,14,4
8529,33,-3,6,3
8530,21,1320,-3,6
8531,23,1320,-3,6
8532,28,-3,3,3
8533,-3,9577,6,5
8534,29,9577,6,5
8535,21,-3,11,9
8536,25,-3,11,9
8537,21,20000,12,6
8538,23,20000,12,6
8539,27,24656,10,-3
8540,37,29000,5,8
8541,39,29000,5,8
8542,16,13000,-3,-3
8543,24,86000,16,16
8544,27,86000,16,16
8545,24,27000,-3,6
8546,24,27000,-3,6
8547,31,19600,4,3
8548,33,9179,3,11
8549,36,9179,3,11
8550,31,35260,14,12
8551,33,35260,14,12
8552,27,0,-3,-3
8553,28,0,-3,-3
8554,18,12190,2,6
8555,19,12190,2,6
8556,23,5376,6,8
8557,27,5376,6,8
8558,17,3812,4,8
8559,30,29000,14,14
8560,28,11000,12,13
8561,30,11000,12,13
8562,22,28000,16,7
8563,21,43500,12,11
8564,28,37176,11,14
8565,26,36300,12,12
8566,37,18608,7,9
8567,30,15000,7,11
8568,32,15000,7,11
8569,20,10696,-3,10
8570,24,10696,-3,10
8571,-3,55000,13,-3
8572,31,3552,12,12
8573,18,53886,12,14
8574,33,-4,8,15
8575,30,35000,2,13
8576,31,35000,2,13
8577,32,35000,-3,13
8578,39,47500,19,19
8579,23,-3,16,14
8580,20,-4,-4,12
8581,21,-4,-4,12
8582,26,-3,9,6
8583,28,-3,9,6
8584,30,-3,9,6
8585,15,2368,-3,-3
8586,17,4307,-4,9
8587,19,4307,10,9
8588,34,-3,-3,9
8589,28,-4,7,7
8590,26,63000,14,12
8591,21,13800,9,9
8592,23,13800,9,9
8593,30,-3,9,12
8594,19,-4,12,12
8595,23,-4,13,16
8596,33,-3,11,9
8597,20,14000,12,-3
8598,-3,-3,12,12
8599,27,-3,12,12
8600,25,20000,12,12
8601,28,20000,12,12
8602,21,55000,-3,12
8603,17,-3,9,11
8604,22,-4,12,9
8605,20,-3,9,11
8606,23,15609,6,6
8607,26,15609,6,6
8608,30,-3,6,6
8609,25,26900,13,14
8610,27,26900,13,14
8611,26,6300,-4,12
8612,29,6300,-4,12
8613,23,99900,-4,14
8614,25,30000,16,16
8615,27,-4,16,17
8616,20,22163,11,10
8617,20,22163,11,10
8618,26,30000,-3,4
8619,22,38000,8,13
8620,16,13560,-3,7
8621,26,24104,-3,11
8622,29,24104,9,11
8623,37,9500,4,6
8624,23,19600,14,10
8625,17,12489,9,9
8626,19,246474,-3,-3
8627,29,-3,8,6
8628,21,-4,2,11
8629,18,26900,12,15
8630,25,-3,10,12
8631,27,18000,10,12
8632,24,71000,-4,10
8633,17,71000,-4,7
8634,27,-3,-3,6
8635,26,-3,2,6
8636,27,-3,-3,6
8637,24,7650,-3,12
8638,16,54800,12,10
8639,18,54800,12,10
8640,29,-3,6,6
8641,30,-3,6,6
8642,35,8670,-3,12
8643,14,8670,-3,8
8644,37,8670,-3,12
8645,36,38000,6,6
8646,36,38000,6,6
8647,27,-3,13,12
8648,30,12000,-3,8
8649,15,0,12,10
8650,19,0,12,10
8651,24,55575,12,12
8652,27,-3,8,12
8653,17,7000,-3,12
8654,20,11850,10,11
8655,-3,11850,10,11
8656,24,54000,12,10
8657,25,54000,12,10
8658,29,-3,-3,8
8659,28,130000,16,16
8660,32,14700,-4,10
8661,20,3000,-4,9
8662,31,15060,-3,12
8663,35,-4,12,13
8664,35,-4,12,13
8665,-3,18500,11,-4
8666,21,25195,12,16
8667,17,7200,-3,10
8668,13,650,11,10
8669,14,650,11,10
8670,-3,4000,-4,-4
8671,19,12000,-4,9
8674,28,12000,5,14
8675,-3,-3,11,-3
8676,-3,20000,12,-4
8677,-3,20000,12,-4
8678,18,-3,-4,9
8679,13,-3,10,11
8680,19,-4,-3,12
8681,23,23340,12,13
8683,20,26000,12,15
8684,23,-3,-3,15
8685,20,46500,14,14
8686,14,35000,-4,-3
8687,17,-4,12,12
8688,20,250,-3,12
8689,34,37500,-3,13
8690,24,-4,12,12
8691,21,2500,12,11
8692,19,8000,12,12
8693,19,4000,9,12
8694,20,4000,9,12
8695,34,14000,12,12
8696,27,7500,11,12
8697,22,14700,12,12
8698,33,13412,-4,12
8699,18,2771,13,16
8700,29,29500,16,16
8701,-3,83744,-4,-4
8702,-3,30000,12,-3
8703,-3,30000,12,-3
8704,-3,30000,12,-3
8705,-3,30000,12,-3
8706,23,44100,-4,16
8707,20,54000,14,14
8708,15,56456,12,12
8709,24,55100,13,20
8710,25,55100,13,20
8711,26,18127,8,12
8712,28,18127,8,12
8713,22,9000,-3,11
8714,20,4250,12,12
8715,29,-3,-3,11
8716,16,-3,16,14
8717,20,15712,11,12
8718,21,15712,12,12
8719,21,10108,11,13
8720,23,10108,11,13
8721,16,10000,12,11
8722,16,6224,10,9
8723,23,-4,-3,-3
8724,26,21598,19,14
8725,28,21598,19,14
8726,21,26253,12,12
8727,23,26253,12,12
8728,30,18892,10,13
8729,-3,19192,-3,12
8730,34,11400,3,12
8731,26,-3,12,13
8732,19,26000,3,11
8733,20,26000,3,11
8734,22,26000,3,11
8735,23,15924,9,12
8736,24,15924,9,12
8737,25,15924,9,12
8738,26,15924,9,12
8739,28,63700,10,10
8740,26,45150,10,14
8741,34,30100,16,12
8742,37,30100,16,12
8743,25,-3,14,12
8745,24,15000,16,12
8746,20,37500,-4,12
8747,25,5800,12,10
8748,25,5800,-3,10
8749,27,5800,-3,10
8750,34,31000,18,15
8751,26,51200,14,16
8752,20,4000,12,11
8753,32,-3,12,12
8754,16,-4,-3,8
8755,18,-4,-3,8
8756,16,32000,11,11
8757,17,32000,11,11
8758,18,0,-3,15
8759,-3,-3,12,-3
8760,21,11827,16,13
8761,-3,11000,12,12
8762,16,22000,12,10
8763,23,88252,16,6
8764,24,86650,-3,16
8765,20,3000,10,10
8766,29,-3,14,16
8767,-3,0,-3,-3
8768,32,-3,18,17
8769,34,-3,18,17
8770,19,48600,13,13
8771,19,48600,13,13
8772,25,72850,16,20
8773,26,48000,13,13
8774,25,7120,12,14
8775,32,12200,12,12
8776,-3,-3,12,-4
8777,26,-4,5,9
8778,25,0,-4,8
8779,34,17500,-3,6
8780,37,17500,-3,6
8781,13,10400,-3,5
8782,29,-4,14,16
8783,32,-4,14,16
8784,25,11500,12,8
8785,22,-3,11,12
8786,19,36000,15,12
8787,20,7500,12,13
8788,17,45800,14,11
8789,20,45800,14,11
8790,25,45800,-3,18
8791,24,56811,12,14
8792,18,32000,14,11
8793,18,32000,14,11
8794,19,32000,14,11
8795,20,32000,14,11
8796,22,32000,14,11
8797,25,46000,-3,-3
8798,23,101000,12,14
8799,25,101000,12,14
8800,26,101000,12,14
8801,24,11196,12,7
8802,-3,23000,-3,-3
8803,18,23000,-3,-3
8804,20,23000,-3,-3
8805,32,23266,11,12
8806,23,19000,5,2
8807,28,9300,12,14
8808,29,9300,12,14
8809,36,11600,12,13
8810,22,-4,14,14
8811,23,-4,14,14
8812,24,-4,16,16
8813,26,-4,16,16
8814,26,-4,16,16
8815,20,-4,95,12
8816,27,69200,12,9
8817,32,20800,17,12
8818,-3,14000,4,9
8819,-3,14000,4,9
8820,-3,14000,4,9
8821,-3,14000,4,9
8822,19,-3,8,-3
8823,28,-4,9,12
8824,29,-4,7,14
8825,19,44400,-3,11
8826,24,17000,12,12
8827,27,17000,12,12
8828,32,24300,12,12
8829,34,24300,12,12
8830,24,42000,12,12
8831,26,-4,12,12
8832,16,37950,11,12
8833,28,48800,12,12
8834,31,79600,12,12
8835,31,10000,12,12
8836,25,81300,12,11
8837,28,81300,12,11
8838,21,-4,-4,-3
8839,17,10230,9,-3
8840,25,27610,12,15
8841,17,7665,-3,10
8842,33,7665,10,9
8843,18,7665,-3,10
8844,21,22160,10,14
8845,23,-3,14,12
8846,31,37500,-4,12
8847,19,27000,12,13
8848,21,27000,12,13
8849,27,-4,12,12
8850,-3,-4,12,14
8851,21,-4,10,12
8852,16,50925,10,9
8853,33,76000,6,4
8854,28,-4,12,12
8855,25,-3,11,9
8857,-3,-4,9,-3
8858,25,-4,-3,12
8859,-3,-4,9,-3
8860,-3,-3,12,-3
8861,-3,-3,12,-3
8862,-3,-3,12,-3
8863,24,-4,-4,-3
8864,25,-4,-4,-3
8865,24,-3,13,-3
8866,25,-3,13,-3
8867,26,-3,13,-3
8868,26,-4,5,5
8869,-3,-4,5,5
8870,27,35000,9,9
8871,24,-4,12,12
8872,29,-4,12,12
8873,32,-4,15,14
8874,33,-4,15,14
8877,19,48800,-4,15
8878,28,-3,14,14
8879,30,-3,14,14
8880,28,54150,16,16
8881,30,54150,16,16
8882,21,104150,12,12
8883,32,88000,19,12
8884,29,246474,16,18
8885,16,5000,12,12
8886,21,5000,12,12
8887,27,93000,12,12
8888,33,83000,18,17
8889,35,83000,18,17
8890,17,55000,12,14
8891,-3,74000,8,16
8892,29,74000,8,16
8893,27,33000,-4,16
8894,-3,44700,13,12
8895,-3,44700,13,12
8896,23,-3,-3,18
8897,20,74000,-3,13
8898,22,74000,14,12
8899,29,-3,12,13
8900,25,5400,5,6
8901,31,80400,12,12
8902,-3,-3,-3,-3
8903,32,-3,-3,-3
8904,21,55500,-3,12
8905,23,35000,-4,12
8906,29,8500,8,10
8907,27,35000,5,14
8908,29,35000,5,14
8909,30,35000,5,14
8910,26,29256,9,12
8911,28,29256,9,12
8912,33,-3,13,12
8913,25,55500,8,6
8914,-3,112000,9,15
8915,20,18800,9,12
8916,22,18800,9,12
8917,-3,18800,9,12
8918,22,9000,-4,-3
8919,31,-3,12,12
8920,24,-3,-3,8
8921,18,-4,12,12
8922,20,6500,12,12
8923,31,146000,19,12
8924,39,90250,18,14
8925,26,105000,16,16
8926,30,89676,16,14
8927,18,19500,-3,12
8928,21,38600,12,12
8929,25,38600,9,12
8930,28,36000,10,12
8931,18,44571,9,9
8932,-3,61050,15,-3
8933,-3,61050,15,-3
8934,36,51015,14,13
8935,24,3000,-3,12
8936,19,16000,-3,-3
8937,20,16000,12,11
8938,23,44000,11,12
8939,37,8000,-4,10
8940,25,26000,12,15
8941,17,2500,12,11
8942,19,2500,12,11
8943,21,2500,12,11
8944,24,-4,16,14
8945,24,22700,12,14
8946,19,-4,-3,14
8947,26,68500,12,13
8948,26,21000,12,18
8949,28,-3,17,17
8950,18,29302,12,12
8951,25,-3,-3,-3
8952,21,-4,-3,12
8953,30,8097,8,8
8954,22,34000,2,3
8955,24,34000,2,3
8956,23,6490,13,13
8957,26,60100,14,18
8958,23,-4,18,16
8959,17,-4,-4,16
8960,21,-3,-4,12
8961,26,-3,16,14
8962,27,-3,16,14
8963,17,8960,9,11
8964,-3,-4,12,-3
8965,22,-4,12,12
8966,22,-4,12,12
8967,40,60000,3,1
8968,-3,-3,-4,-4
8969,33,19100,8,11
8970,25,2100,12,14
8971,27,2100,12,14
8972,29,17000,-3,2
8973,25,80600,11,12
8974,28,53600,12,14
8975,34,140000,14,18
8977,32,111000,12,14
8978,24,77530,12,14
8979,26,77530,12,14
8980,-3,-3,12,12
8981,-3,-3,-4,-3
8982,34,125000,13,15
8983,26,23000,14,16
8984,27,23000,14,16
8985,22,-4,14,13
8986,32,-4,-4,12
8987,34,-4,-4,12
8988,25,15600,16,9
8989,26,15600,16,9
8990,28,15600,16,9
8991,32,246474,16,16
8992,33,-4,18,18
8993,48,-3,12,11
8994,24,-3,11,11
8995,25,-3,11,11
8996,27,-3,11,11
8997,28,-3,-3,11
8998,24,-3,12,12
8999,26,40424,12,15
9000,27,40424,12,15
9001,28,40424,12,15
9002,-3,40424,-3,-3
9003,28,-3,16,18
9004,21,-4,-3,11
9005,27,37500,11,12
9006,19,18090,11,12
9007,13,-3,-3,6
9008,25,38000,-4,12
9009,35,40400,-3,12
9010,18,40500,-3,10
9011,20,40500,-3,10
9012,-3,40500,-4,-3
9013,20,6100,-3,11
9014,22,6100,-3,11
9015,26,46000,12,12
9016,23,30800,14,15
9017,21,70000,13,12
9018,21,-3,-4,13
9019,19,-3,13,11
9020,28,83750,18,15
9021,21,23000,-3,14
9022,22,23000,-3,14
