originalid,year,colenr
272,2001,1. Not enrolled
3655,2001,1. Not enrolled
7523,2001,1. Not enrolled
1512,2001,1. Not enrolled
4141,2001,3. 4-year college
5004,2001,1. Not enrolled
4684,2001,2. 2-year college 
3720,2001,
1073,2001,3. 4-year college
7875,2001,1. Not enrolled
2151,2001,3. 4-year college
4829,2001,1. Not enrolled
6948,2001,3. 4-year college
82,2001,1. Not enrolled
8287,2001,1. Not enrolled
1490,2001,1. Not enrolled
2730,2001,3. 4-year college
22,2001,1. Not enrolled
1456,2001,1. Not enrolled
3727,2001,1. Not enrolled
329,2001,1. Not enrolled
5073,2001,2. 2-year college 
1161,2001,1. Not enrolled
7455,2001,1. Not enrolled
2884,2001,1. Not enrolled
1680,2001,3. 4-year college
3840,2001,1. Not enrolled
6335,2001,3. 4-year college
6198,2001,1. Not enrolled
2315,2001,1. Not enrolled
3570,2001,1. Not enrolled
5848,2001,1. Not enrolled
623,2001,1. Not enrolled
7384,2001,1. Not enrolled
6228,2001,1. Not enrolled
5870,2001,
2125,2001,2. 2-year college 
7052,2001,3. 4-year college
717,2001,2. 2-year college 
3504,2001,1. Not enrolled
7728,2001,1. Not enrolled
4148,2001,1. Not enrolled
3645,2001,3. 4-year college
6385,2001,1. Not enrolled
2096,2001,2. 2-year college 
8745,2001,1. Not enrolled
2055,2001,1. Not enrolled
723,2001,1. Not enrolled
2638,2001,3. 4-year college
3141,2001,1. Not enrolled
721,2001,3. 4-year college
4600,2001,3. 4-year college
6495,2001,1. Not enrolled
3380,2001,1. Not enrolled
6445,2001,1. Not enrolled
919,2001,1. Not enrolled
61,2001,2. 2-year college 
4944,2001,1. Not enrolled
2377,2001,3. 4-year college
378,2001,1. Not enrolled
1910,2001,1. Not enrolled
8462,2001,3. 4-year college
3128,2001,3. 4-year college
4767,2001,1. Not enrolled
8904,2001,1. Not enrolled
972,2001,3. 4-year college
747,2001,2. 2-year college 
4213,2001,3. 4-year college
5866,2001,1. Not enrolled
8494,2001,1. Not enrolled
2209,2001,3. 4-year college
4635,2001,1. Not enrolled
4407,2001,3. 4-year college
3702,2001,1. Not enrolled
8449,2001,1. Not enrolled
2103,2001,1. Not enrolled
2481,2001,1. Not enrolled
3932,2001,1. Not enrolled
2739,2001,2. 2-year college 
856,2001,1. Not enrolled
7619,2001,1. Not enrolled
5657,2001,3. 4-year college
1227,2001,1. Not enrolled
6429,2001,1. Not enrolled
2164,2001,3. 4-year college
5504,2001,1. Not enrolled
8932,2001,1. Not enrolled
816,2001,1. Not enrolled
5187,2001,3. 4-year college
5855,2001,1. Not enrolled
1346,2001,1. Not enrolled
6514,2001,3. 4-year college
1094,2001,1. Not enrolled
5995,2001,1. Not enrolled
3964,2001,1. Not enrolled
4825,2001,3. 4-year college
2440,2001,1. Not enrolled
303,2001,1. Not enrolled
2233,2001,1. Not enrolled
6341,2001,3. 4-year college
3119,2001,1. Not enrolled
5869,2001,1. Not enrolled
2480,2001,3. 4-year college
5083,2001,
2917,2001,
8709,2001,2. 2-year college 
5758,2001,3. 4-year college
1582,2001,1. Not enrolled
4666,2001,1. Not enrolled
8034,2001,1. Not enrolled
2998,2001,1. Not enrolled
5095,2001,1. Not enrolled
1907,2001,1. Not enrolled
7556,2001,1. Not enrolled
772,2001,3. 4-year college
5369,2001,1. Not enrolled
2602,2001,1. Not enrolled
6214,2001,1. Not enrolled
3337,2001,2. 2-year college 
2476,2001,3. 4-year college
395,2001,1. Not enrolled
8303,2001,1. Not enrolled
2061,2001,3. 4-year college
5231,2001,2. 2-year college 
2128,2001,1. Not enrolled
7462,2001,1. Not enrolled
3276,2001,3. 4-year college
4207,2001,3. 4-year college
8235,2001,1. Not enrolled
1465,2001,2. 2-year college 
7273,2001,1. Not enrolled
4985,2001,1. Not enrolled
490,2001,3. 4-year college
1557,2001,1. Not enrolled
1491,2001,3. 4-year college
1782,2001,2. 2-year college 
2984,2001,3. 4-year college
7325,2001,1. Not enrolled
5665,2001,1. Not enrolled
1708,2001,1. Not enrolled
3050,2001,1. Not enrolled
5565,2001,1. Not enrolled
6729,2001,1. Not enrolled
5213,2001,1. Not enrolled
6012,2001,1. Not enrolled
3933,2001,1. Not enrolled
1467,2001,1. Not enrolled
5768,2001,3. 4-year college
3416,2001,3. 4-year college
5697,2001,3. 4-year college
7229,2001,1. Not enrolled
7569,2001,3. 4-year college
5100,2001,3. 4-year college
3794,2001,2. 2-year college 
7018,2001,1. Not enrolled
2576,2001,3. 4-year college
6900,2001,1. Not enrolled
2205,2001,3. 4-year college
5391,2001,3. 4-year college
3572,2001,1. Not enrolled
2668,2001,1. Not enrolled
8201,2001,1. Not enrolled
3115,2001,3. 4-year college
4830,2001,3. 4-year college
8389,2001,1. Not enrolled
2613,2001,1. Not enrolled
8534,2001,1. Not enrolled
7242,2001,1. Not enrolled
4387,2001,1. Not enrolled
4045,2001,1. Not enrolled
3670,2001,1. Not enrolled
5941,2001,3. 4-year college
7982,2001,1. Not enrolled
1924,2001,1. Not enrolled
3961,2001,1. Not enrolled
3723,2001,1. Not enrolled
8895,2001,1. Not enrolled
2752,2001,1. Not enrolled
7495,2001,1. Not enrolled
2758,2001,1. Not enrolled
6776,2001,1. Not enrolled
3970,2001,1. Not enrolled
8887,2001,1. Not enrolled
6977,2001,1. Not enrolled
7205,2001,3. 4-year college
8868,2001,2. 2-year college 
5519,2001,1. Not enrolled
5144,2001,1. Not enrolled
4216,2001,2. 2-year college 
6103,2001,1. Not enrolled
6827,2001,1. Not enrolled
6414,2001,2. 2-year college 
2583,2001,3. 4-year college
2995,2001,1. Not enrolled
8273,2001,1. Not enrolled
4163,2001,1. Not enrolled
8477,2001,1. Not enrolled
7610,2001,1. Not enrolled
472,2001,1. Not enrolled
906,2001,1. Not enrolled
3153,2001,1. Not enrolled
807,2001,1. Not enrolled
7489,2001,2. 2-year college 
4948,2001,1. Not enrolled
3048,2001,1. Not enrolled
379,2001,
7798,2001,1. Not enrolled
2020,2001,1. Not enrolled
7202,2001,1. Not enrolled
8446,2001,3. 4-year college
6264,2001,3. 4-year college
8305,2001,1. Not enrolled
2946,2001,1. Not enrolled
5880,2001,1. Not enrolled
6761,2001,1. Not enrolled
6703,2001,1. Not enrolled
232,2001,1. Not enrolled
559,2001,1. Not enrolled
437,2001,1. Not enrolled
5575,2001,1. Not enrolled
7155,2001,1. Not enrolled
8610,2001,1. Not enrolled
7101,2001,2. 2-year college 
7787,2001,1. Not enrolled
417,2001,2. 2-year college 
2080,2001,3. 4-year college
1280,2001,1. Not enrolled
3507,2001,2. 2-year college 
370,2001,1. Not enrolled
4147,2001,1. Not enrolled
7492,2001,3. 4-year college
6046,2001,1. Not enrolled
5715,2001,1. Not enrolled
7874,2001,2. 2-year college 
2525,2001,1. Not enrolled
8384,2001,1. Not enrolled
9018,2001,1. Not enrolled
8838,2001,1. Not enrolled
8531,2001,1. Not enrolled
1688,2001,1. Not enrolled
3721,2001,1. Not enrolled
7862,2001,1. Not enrolled
736,2001,1. Not enrolled
4650,2001,1. Not enrolled
4033,2001,1. Not enrolled
3314,2001,1. Not enrolled
83,2001,3. 4-year college
5239,2001,1. Not enrolled
2959,2001,1. Not enrolled
1296,2001,3. 4-year college
6102,2001,1. Not enrolled
525,2001,1. Not enrolled
4534,2001,3. 4-year college
1789,2001,1. Not enrolled
2922,2001,1. Not enrolled
3983,2001,1. Not enrolled
7438,2001,1. Not enrolled
2526,2001,3. 4-year college
5311,2001,3. 4-year college
1133,2001,3. 4-year college
858,2001,2. 2-year college 
7983,2001,1. Not enrolled
2122,2001,1. Not enrolled
8333,2001,1. Not enrolled
4356,2001,1. Not enrolled
176,2001,3. 4-year college
538,2001,1. Not enrolled
6529,2001,1. Not enrolled
4528,2001,3. 4-year college
7141,2001,1. Not enrolled
502,2001,2. 2-year college 
7335,2001,1. Not enrolled
8496,2001,1. Not enrolled
7872,2001,1. Not enrolled
1858,2001,3. 4-year college
4745,2001,1. Not enrolled
2905,2001,3. 4-year college
876,2001,1. Not enrolled
587,2001,2. 2-year college 
8374,2001,1. Not enrolled
8912,2001,3. 4-year college
1265,2001,1. Not enrolled
4014,2001,1. Not enrolled
5321,2001,1. Not enrolled
351,2001,1. Not enrolled
7587,2001,3. 4-year college
1741,2001,1. Not enrolled
8693,2001,1. Not enrolled
2345,2001,3. 4-year college
8616,2001,1. Not enrolled
6587,2001,1. Not enrolled
5990,2001,1. Not enrolled
498,2001,3. 4-year college
908,2001,1. Not enrolled
5550,2001,1. Not enrolled
6660,2001,2. 2-year college 
8330,2001,1. Not enrolled
6699,2001,1. Not enrolled
8417,2001,1. Not enrolled
8781,2001,1. Not enrolled
8158,2001,1. Not enrolled
1150,2001,1. Not enrolled
7883,2001,1. Not enrolled
8064,2001,1. Not enrolled
6034,2001,1. Not enrolled
8146,2001,1. Not enrolled
4398,2001,1. Not enrolled
2710,2001,1. Not enrolled
2261,2001,1. Not enrolled
8606,2001,1. Not enrolled
5036,2001,1. Not enrolled
8506,2001,1. Not enrolled
5514,2001,
5703,2001,1. Not enrolled
2932,2001,1. Not enrolled
2110,2001,1. Not enrolled
4112,2001,3. 4-year college
985,2001,
6172,2001,1. Not enrolled
7007,2001,1. Not enrolled
7283,2001,1. Not enrolled
672,2001,3. 4-year college
4484,2001,1. Not enrolled
4394,2001,1. Not enrolled
2148,2001,1. Not enrolled
3500,2001,1. Not enrolled
7249,2001,1. Not enrolled
1162,2001,3. 4-year college
3369,2001,1. Not enrolled
2769,2001,3. 4-year college
5242,2001,3. 4-year college
3833,2001,1. Not enrolled
1943,2001,2. 2-year college 
3399,2001,1. Not enrolled
3756,2001,1. Not enrolled
520,2001,1. Not enrolled
7170,2001,3. 4-year college
840,2001,1. Not enrolled
6556,2001,1. Not enrolled
2919,2001,1. Not enrolled
1183,2001,1. Not enrolled
364,2001,1. Not enrolled
3810,2001,1. Not enrolled
4784,2001,1. Not enrolled
5849,2001,1. Not enrolled
1873,2001,1. Not enrolled
4992,2001,1. Not enrolled
530,2001,2. 2-year college 
619,2001,1. Not enrolled
5432,2001,1. Not enrolled
957,2001,1. Not enrolled
5496,2001,1. Not enrolled
6323,2001,3. 4-year college
5347,2001,3. 4-year college
8728,2001,1. Not enrolled
2413,2001,
5685,2001,1. Not enrolled
2140,2001,3. 4-year college
4259,2001,2. 2-year college 
7629,2001,1. Not enrolled
4303,2001,1. Not enrolled
5453,2001,1. Not enrolled
1589,2001,1. Not enrolled
2339,2001,1. Not enrolled
6797,2001,1. Not enrolled
6692,2001,2. 2-year college 
8959,2001,1. Not enrolled
1739,2001,1. Not enrolled
4953,2001,1. Not enrolled
5962,2001,1. Not enrolled
4728,2001,1. Not enrolled
6930,2001,1. Not enrolled
6539,2001,1. Not enrolled
3470,2001,3. 4-year college
5662,2001,3. 4-year college
7362,2001,3. 4-year college
7969,2001,1. Not enrolled
4208,2001,1. Not enrolled
2343,2001,1. Not enrolled
137,2001,1. Not enrolled
7688,2001,1. Not enrolled
7069,2001,3. 4-year college
2926,2001,1. Not enrolled
6442,2001,
5764,2001,3. 4-year college
8712,2001,1. Not enrolled
5013,2001,1. Not enrolled
1064,2001,
7123,2001,1. Not enrolled
3520,2001,3. 4-year college
7729,2001,1. Not enrolled
1128,2001,1. Not enrolled
5684,2001,2. 2-year college 
6090,2001,1. Not enrolled
6454,2001,3. 4-year college
3203,2001,1. Not enrolled
4915,2001,2. 2-year college 
1585,2001,1. Not enrolled
5282,2001,1. Not enrolled
3471,2001,1. Not enrolled
5620,2001,2. 2-year college 
2353,2001,2. 2-year college 
7177,2001,2. 2-year college 
8356,2001,1. Not enrolled
8793,2001,2. 2-year college 
1110,2001,3. 4-year college
6324,2001,1. Not enrolled
6338,2001,3. 4-year college
5327,2001,1. Not enrolled
7887,2001,1. Not enrolled
26,2001,1. Not enrolled
6398,2001,1. Not enrolled
2938,2001,3. 4-year college
1065,2001,1. Not enrolled
1820,2001,2. 2-year college 
8371,2001,1. Not enrolled
5903,2001,1. Not enrolled
1007,2001,1. Not enrolled
2804,2001,1. Not enrolled
8820,2001,1. Not enrolled
8024,2001,3. 4-year college
3275,2001,1. Not enrolled
1780,2001,2. 2-year college 
2671,2001,1. Not enrolled
8293,2001,1. Not enrolled
3773,2001,1. Not enrolled
8192,2001,1. Not enrolled
5725,2001,3. 4-year college
5304,2001,1. Not enrolled
8358,2001,1. Not enrolled
1093,2001,1. Not enrolled
8517,2001,
3101,2001,1. Not enrolled
583,2001,2. 2-year college 
2203,2001,3. 4-year college
2537,2001,2. 2-year college 
7137,2001,1. Not enrolled
5899,2001,1. Not enrolled
6236,2001,1. Not enrolled
3475,2001,1. Not enrolled
8774,2001,1. Not enrolled
7553,2001,2. 2-year college 
2478,2001,1. Not enrolled
2082,2001,1. Not enrolled
7678,2001,1. Not enrolled
6811,2001,1. Not enrolled
4819,2001,1. Not enrolled
4960,2001,3. 4-year college
6169,2001,1. Not enrolled
4181,2001,1. Not enrolled
5489,2001,1. Not enrolled
6313,2001,1. Not enrolled
612,2001,1. Not enrolled
4718,2001,1. Not enrolled
2370,2001,1. Not enrolled
9,2001,3. 4-year college
8121,2001,1. Not enrolled
7442,2001,1. Not enrolled
457,2001,1. Not enrolled
3286,2001,1. Not enrolled
2416,2001,1. Not enrolled
2681,2001,3. 4-year college
5269,2001,3. 4-year college
3381,2001,3. 4-year college
3811,2001,1. Not enrolled
1704,2001,3. 4-year college
6141,2001,1. Not enrolled
5261,2001,1. Not enrolled
3463,2001,2. 2-year college 
3490,2001,1. Not enrolled
6225,2001,1. Not enrolled
3486,2001,3. 4-year college
2788,2001,1. Not enrolled
3635,2001,1. Not enrolled
8338,2001,1. Not enrolled
978,2001,3. 4-year college
1683,2001,1. Not enrolled
8940,2001,1. Not enrolled
6826,2001,1. Not enrolled
2911,2001,1. Not enrolled
1177,2001,2. 2-year college 
7226,2001,1. Not enrolled
3788,2001,3. 4-year college
863,2001,1. Not enrolled
258,2001,3. 4-year college
7726,2001,1. Not enrolled
3686,2001,1. Not enrolled
1272,2001,1. Not enrolled
1962,2001,1. Not enrolled
6508,2001,1. Not enrolled
781,2001,1. Not enrolled
3291,2001,1. Not enrolled
93,2001,1. Not enrolled
1728,2001,1. Not enrolled
1601,2001,1. Not enrolled
3114,2001,1. Not enrolled
4584,2001,3. 4-year college
8271,2001,1. Not enrolled
4224,2001,1. Not enrolled
3320,2001,2. 2-year college 
1519,2001,1. Not enrolled
5440,2001,1. Not enrolled
3180,2001,3. 4-year college
7185,2001,1. Not enrolled
4527,2001,1. Not enrolled
5445,2001,2. 2-year college 
2639,2001,3. 4-year college
8698,2001,1. Not enrolled
1553,2001,2. 2-year college 
2813,2001,1. Not enrolled
5525,2001,1. Not enrolled
8321,2001,1. Not enrolled
3677,2001,2. 2-year college 
8441,2001,1. Not enrolled
5930,2001,
6123,2001,1. Not enrolled
7452,2001,1. Not enrolled
8221,2001,2. 2-year college 
2220,2001,1. Not enrolled
432,2001,1. Not enrolled
5119,2001,1. Not enrolled
4596,2001,1. Not enrolled
3729,2001,1. Not enrolled
5366,2001,1. Not enrolled
4254,2001,3. 4-year college
4329,2001,1. Not enrolled
5730,2001,1. Not enrolled
6694,2001,1. Not enrolled
3929,2001,1. Not enrolled
2001,2001,1. Not enrolled
3579,2001,3. 4-year college
5081,2001,1. Not enrolled
5593,2001,1. Not enrolled
3896,2001,1. Not enrolled
5702,2001,2. 2-year college 
5022,2001,1. Not enrolled
7723,2001,1. Not enrolled
3852,2001,3. 4-year college
5846,2001,1. Not enrolled
4571,2001,1. Not enrolled
8439,2001,3. 4-year college
2029,2001,1. Not enrolled
8773,2001,1. Not enrolled
3087,2001,1. Not enrolled
5833,2001,1. Not enrolled
6870,2001,1. Not enrolled
1972,2001,1. Not enrolled
2856,2001,1. Not enrolled
7295,2001,
8433,2001,1. Not enrolled
4416,2001,3. 4-year college
2152,2001,2. 2-year college 
4391,2001,3. 4-year college
7792,2001,3. 4-year college
6756,2001,1. Not enrolled
4894,2001,1. Not enrolled
2641,2001,1. Not enrolled
5787,2001,1. Not enrolled
3323,2001,1. Not enrolled
4110,2001,2. 2-year college 
6233,2001,1. Not enrolled
5413,2001,3. 4-year college
754,2001,1. Not enrolled
7938,2001,
7840,2001,1. Not enrolled
8777,2001,1. Not enrolled
4886,2001,1. Not enrolled
5905,2001,1. Not enrolled
3324,2001,3. 4-year college
508,2001,1. Not enrolled
2450,2001,
2794,2001,1. Not enrolled
5888,2001,1. Not enrolled
4769,2001,2. 2-year college 
1828,2001,1. Not enrolled
2892,2001,1. Not enrolled
4887,2001,3. 4-year college
3733,2001,1. Not enrolled
2191,2001,1. Not enrolled
6915,2001,1. Not enrolled
1478,2001,2. 2-year college 
341,2001,1. Not enrolled
4146,2001,3. 4-year college
6369,2001,1. Not enrolled
5414,2001,1. Not enrolled
4027,2001,3. 4-year college
1458,2001,3. 4-year college
5613,2001,2. 2-year college 
681,2001,1. Not enrolled
5394,2001,1. Not enrolled
963,2001,1. Not enrolled
8778,2001,1. Not enrolled
9016,2001,3. 4-year college
3592,2001,2. 2-year college 
916,2001,2. 2-year college 
1872,2001,1. Not enrolled
360,2001,1. Not enrolled
7441,2001,1. Not enrolled
4041,2001,1. Not enrolled
1892,2001,1. Not enrolled
8481,2001,1. Not enrolled
3450,2001,1. Not enrolled
7354,2001,1. Not enrolled
6918,2001,1. Not enrolled
3181,2001,3. 4-year college
5531,2001,1. Not enrolled
8028,2001,1. Not enrolled
8091,2001,1. Not enrolled
5475,2001,1. Not enrolled
6750,2001,1. Not enrolled
5554,2001,1. Not enrolled
7667,2001,3. 4-year college
3366,2001,1. Not enrolled
447,2001,1. Not enrolled
776,2001,1. Not enrolled
338,2001,3. 4-year college
1889,2001,
6159,2001,3. 4-year college
6658,2001,1. Not enrolled
504,2001,1. Not enrolled
4521,2001,3. 4-year college
545,2001,1. Not enrolled
2007,2001,1. Not enrolled
5676,2001,3. 4-year college
16,2001,1. Not enrolled
4003,2001,3. 4-year college
2834,2001,1. Not enrolled
345,2001,1. Not enrolled
1532,2001,2. 2-year college 
7612,2001,1. Not enrolled
3338,2001,1. Not enrolled
4515,2001,1. Not enrolled
3965,2001,1. Not enrolled
8212,2001,1. Not enrolled
7611,2001,1. Not enrolled
2117,2001,1. Not enrolled
5361,2001,1. Not enrolled
1434,2001,3. 4-year college
1322,2001,3. 4-year college
1025,2001,1. Not enrolled
930,2001,2. 2-year college 
889,2001,1. Not enrolled
3262,2001,1. Not enrolled
7779,2001,3. 4-year college
6142,2001,3. 4-year college
5790,2001,3. 4-year college
668,2001,1. Not enrolled
1299,2001,2. 2-year college 
3468,2001,3. 4-year college
4177,2001,1. Not enrolled
5769,2001,3. 4-year college
218,2001,1. Not enrolled
4763,2001,2. 2-year college 
101,2001,1. Not enrolled
2332,2001,1. Not enrolled
1229,2001,1. Not enrolled
6612,2001,1. Not enrolled
2060,2001,1. Not enrolled
8066,2001,1. Not enrolled
1204,2001,1. Not enrolled
9009,2001,2. 2-year college 
6941,2001,1. Not enrolled
2247,2001,1. Not enrolled
1801,2001,1. Not enrolled
1343,2001,1. Not enrolled
3687,2001,1. Not enrolled
1282,2001,1. Not enrolled
6447,2001,3. 4-year college
3796,2001,1. Not enrolled
3993,2001,1. Not enrolled
5652,2001,3. 4-year college
4557,2001,1. Not enrolled
6639,2001,1. Not enrolled
6367,2001,1. Not enrolled
2941,2001,1. Not enrolled
2790,2001,1. Not enrolled
987,2001,1. Not enrolled
6105,2001,2. 2-year college 
8558,2001,1. Not enrolled
2820,2001,2. 2-year college 
8278,2001,1. Not enrolled
7144,2001,1. Not enrolled
5588,2001,1. Not enrolled
785,2001,1. Not enrolled
442,2001,1. Not enrolled
6925,2001,1. Not enrolled
5148,2001,3. 4-year college
8829,2001,1. Not enrolled
8242,2001,1. Not enrolled
5166,2001,1. Not enrolled
5966,2001,3. 4-year college
2250,2001,3. 4-year college
1188,2001,1. Not enrolled
7853,2001,2. 2-year college 
3388,2001,3. 4-year college
3580,2001,1. Not enrolled
8061,2001,1. Not enrolled
3536,2001,1. Not enrolled
5741,2001,1. Not enrolled
5296,2001,1. Not enrolled
5240,2001,1. Not enrolled
6466,2001,1. Not enrolled
5499,2001,1. Not enrolled
4404,2001,
4410,2001,3. 4-year college
7960,2001,1. Not enrolled
482,2001,2. 2-year college 
2150,2001,1. Not enrolled
1430,2001,3. 4-year college
1748,2001,
8704,2001,1. Not enrolled
5110,2001,1. Not enrolled
4626,2001,1. Not enrolled
4282,2001,1. Not enrolled
3959,2001,1. Not enrolled
8988,2001,1. Not enrolled
8297,2001,1. Not enrolled
6800,2001,1. Not enrolled
6213,2001,1. Not enrolled
2336,2001,2. 2-year college 
1027,2001,1. Not enrolled
6810,2001,1. Not enrolled
1039,2001,1. Not enrolled
8811,2001,3. 4-year college
7363,2001,1. Not enrolled
8676,2001,1. Not enrolled
5857,2001,1. Not enrolled
6285,2001,1. Not enrolled
5585,2001,1. Not enrolled
267,2001,3. 4-year college
1049,2001,1. Not enrolled
730,2001,1. Not enrolled
1606,2001,2. 2-year college 
2455,2001,1. Not enrolled
4658,2001,1. Not enrolled
3922,2001,1. Not enrolled
1596,2001,1. Not enrolled
6433,2001,1. Not enrolled
1757,2001,1. Not enrolled
5625,2001,3. 4-year college
2313,2001,1. Not enrolled
3134,2001,3. 4-year college
7720,2001,1. Not enrolled
6705,2001,1. Not enrolled
5839,2001,2. 2-year college 
8574,2001,1. Not enrolled
4926,2001,3. 4-year college
8290,2001,1. Not enrolled
8004,2001,1. Not enrolled
5852,2001,1. Not enrolled
4796,2001,2. 2-year college 
5218,2001,1. Not enrolled
122,2001,1. Not enrolled
7009,2001,1. Not enrolled
4046,2001,1. Not enrolled
2305,2001,1. Not enrolled
3493,2001,1. Not enrolled
7964,2001,3. 4-year college
6649,2001,1. Not enrolled
