id,citation
127572,"Gemin, Massimo. <em>Nuovi studi su Paolo Veronese</em>. Venezia, Italy: Arsenale editrice, 1990."
127572,"""1992 Annual Report."" <em>The Bulletin of the Cleveland Museum of Art</em> 80, no. 6 (1993): 215-95."
127572,"Pignatti, Terisio, Veronese, and Filippo Pedrocco. <em>Veronese</em>. Milano, Italy: Electa, 1995."
127572,"Nitti, Patrizia. <em>Veronese: Gods, Heroes and Allegories</em>. Milan, Italy: Skira, 2004."
127572,"Ilchman, Frederick, and Linda Borean. <em>Titian, Tintoretto, Veronese: Rivals in Renaissance Venice</em>. Boston, MA: MFA Publications, 2009."
127572,"Brilliant, Virginia, et al. <em>Paolo Veronese: A Master and His Workshop in Renaissance Venice</em>. London,United Kingdom: Scala, 2012."
122920,"The Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art/1966</em>. Cleveland: The Cleveland Museum of Art, 1966."
122920,"The Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art/1969</em>. Cleveland: The Cleveland Museum of Art, 1969."
122920,"The Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art/1978</em>. Cleveland: The Cleveland Museum of Art, 1978."
137308,"The Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art/1966</em>. Cleveland, OH: The Cleveland Museum of Art, 1966."
137308,"The Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art/1969</em>. Cleveland, OH: The Cleveland Museum of Art, 1969."
137308,"The Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art/1978</em>. Cleveland, OH: The Cleveland Museum of Art, 1978."
169868,"Frank Wilcox Entry Card to 1946 May Show. Cleveland Museum of Art May Show Records, Cleveland Museum of Art Archives."
169868,"Robinson, William H., et. al. <em>Transformations in Cleveland Art, 1796-1946: Community and Diversity in Early Modern America</em>. Cleveland, Ohio: Cleveland Museum of Art, 1996."
169868,"Wilcox, Frank Nelson. Two preparatory drawings for <em>The Bee Tree</em>, 1930. Cleveland Museum of Art Archives."
146797,"<em>The Latin American Spirit: Art and Artists in the United States, 1920-1970</em>. Exh. Cat. Bronx: Bronx Museum of the Arts, 1988."
130457,"The Cleveland Museum of Art. <em>The Cleveland Museum of Art Handbook.</em> Cleveland, OH: The Cleveland Museum of Art, 1958."
130457,"The Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art/1966</em>. Cleveland, OH: The Cleveland Museum of Art, 1966."
130457,"The Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art/1969</em>. Cleveland, OH: The Cleveland Museum of Art, 1969."
130457,"The Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art/1978</em>. Cleveland, OH: The Cleveland Museum of Art, 1978."
130457,"Robinson, William H. ""Vuillard's <em>Under the Trees</em> from the Nabi Cycle <em>The Public Gardens</em>."" <em>The Bulletin of the Cleveland Museum of Art</em> 79, no. 4 (1992): 111-27."
130457,"Salomon, Antoine, Guy Cogeval, and Mathias Chivot. <em>Vuillard: The Inexhaustible Glance: Critical Catalogue of Paintings and Pastels.</em> Milan: Skira, 2003."
130457,"Cahn, Isabelle. ""The Nabis: Decorative Painting and the New Sensibility."" In J<em>apanese Connections: The Birth of Modern Deco</em>r, pp. 44-55. Isabelle Cahn, ed. Beirut: Kaph Books 2018."
137194,"The Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art/1966</em>. Cleveland, OH: The Cleveland Museum of Art, 1966."
137194,"The Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art/1969</em>. Cleveland, OH: The Cleveland Museum of Art, 1969."
137194,"The Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art/1978</em>. Cleveland, OH: The Cleveland Museum of Art, 1978."
137194,"Harper, Prudence Oliver. <em>The Royal Hunter: Art of the Sasanian Empire</em>. New York: Asia Society, 1978."
137194,"Neils, Jenifer. “The Twain Shall Meet.” <em>The Bulletin of the Cleveland Museum of Art</em>, vol. 72, no. 6, 1985, pp. 326–359."
137194,"Fliegel, Stephen N.<em> Arms and Armor: The Cleveland Museum of Art. </em>[Cleveland, Ohio]: The Museum, 1998."
137194,"Drayman Weisser, Terry. <em>Gilded Metals: History, Technology and Conservation.</em> London, England: Archetype Publications in association with the American Institute of Conservation of Historic and Artistic Works, 2000."
137194,"May, Sally Ruth, Jane Takac, and Barbara J. Bradley. <em>Knockouts: A Pocket Guide. </em>Cleveland: Cleveland Museum of Art, 2001."
137194,"Demange, F. Les Perses sassanides: fastes d'un empire oublié, 224-642 : Musée Cernuschi, Musée des arts de l'Asie de la ville de Paris, 15 septembre-30 décembre 2006. Paris: Paris musées, 2006."
137194,"Fliegel, Stephen N. <em>Arms &amp; Armor: The Cleveland Museum of Art.</em> [Cleveland, Ohio]: Cleveland Museum of Art, 2007."
137194,"Demange, F. <em>Glass, Gilding, &amp; Grand Design: Art of Sasanian Iran (224-642).</em> New York: Asia Society, 2007."
98884,"Seon Seung-hye. <em>The Lure of Painted Poetry: Japanese and Korean Art</em>. Cleveland, OH: Cleveland Museum of Art, 2011."
98884,<em>Artistic Court Embroidery</em> [아름다운 궁중자수]. Seoul: National Palace Museum. 2013.
98884,"Kwon, Hea-jin and Ji-yeon Kim. “Study on the Formative Characteristics of Embroidery Panels of Hwarot at the Victoria and Albert Museum [빅토리아 앨버트 박물관 소장 활옷의 조형성 연구].” <em>Boksik </em>(2013): 176-188."
98884,"O, Suk-gyeong and Hong Na-young. “The Usage of Paper in the Costumes of the Joseon Dynasty [조선시대 복식에 사용된 종이심에 관한 연구].” <em>Boksik</em> (2015): 75-91."
98884,"McCormick, Sooa Im. ""Stitches empowered: Korean embroidery arts form the Joseon Dynasty"" <em>Orientations </em>51, no. 1 (January/February 2020): 60-67."
98884,"McCormick, Sooa Im, Jung-Wha Kim, William Griswold, Seung-Hae Yi, Byungmo Chung, and Young Chae. <em>Gold Needles: Embroidery Arts From Korea / Sooa Im McCormick, Curator.</em> Cleveland, OH: Cleveland Museum of Art, 2020."
134843,"The Cleveland Museum of Art. <em>The Cleveland Museum of Art Handbook.</em> Cleveland, OH: The Cleveland Museum of Art, 1958."
134843,"The Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art/1966.</em> Cleveland, OH: The Cleveland Museum of Art, 1966."
134843,"The Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art/1969</em>. Cleveland, OH: The Cleveland Museum of Art, 1969."
134843,"The Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art/1978</em>. Cleveland, OH: The Cleveland Museum of Art, 1978."
134843,"Neils, Jenifer. <em>The World of Ceramics: Masterpieces from the Cleveland Museum of Art</em>. Cleveland, OH: The Museum in cooperation with Indiana University Press, 1982."
134843,"Giuffrida, Noelle. <em>Separating Sheep from Goats: Sherman E. Lee and Chinese Art Collecting in Postwar America</em>. Oakland, California: University of California Press, 2018."
148301,"The Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art/1978</em>. Cleveland, OH: The Cleveland Museum of Art, 1978."
148301,"Roberts-Jones, Philippe. <em>The History of Painting in Belgium: From the 14th Century Tot [Sic] the Present Day : from the Earliest Masters of the Old Southern Netherlands and the Principality of Liège to Our Contemporary Artists</em>. Brussels: Renaissance du Livre, 1995."
148301,"Borchert, Till, and Andreas Beyer. <em>Age of Van Eyck: The Mediterranean World and Early Netherlandish Painting</em>, 1430-1530. New York, N.Y.: Thames &amp; Hudson, 2002."
148301,"Elsig, Frédéric.<em> La naissance des genres: la peinture des anciens Pays-Bas (avant 1620) au Musée d'art et d'histoire de Genève</em>. Paris: Somogy, 2005."
148301,"Silva Maroto, Pilar. <em>Juan de Flandes. </em>Salamanca: Caja Duero (Salamanca). Obra Social y Cultural, 2006."
148301,"Cleveland Museum of Art, David Franklin, and C. Griffith Mann. <em>Treasures from the Cleveland Museum of Art</em>. Cleveland, OH: Cleveland Museum of Art, 2012."
302209,"Bemrose, William, W. Cosmo Monkhouse, and Francis Seymour Haden. <em>The Life and Works of Joseph Wright, A.R.A., Commonly Called ""Wright of Derby""</em>. London, 1885."
302209,"Nicolson, Benedict. <em>Joseph Wright of Derby: Painter of Light.</em> London: Paul Mellon Foundation for British Art; Routledge and K. Paul, 1968."
302209,"Egerton, Judy. In <em>Wright of Derby, </em>p. 75 (under no. 31). Exh. cat. London: Tate Gallery Publications, 1990."
302209,"Egerton, Judy. <em>National Gallery Catalogues: The British School</em> . London: National Gallery Publications, 2000."
302209,"Wright, Amina. In <em>Joseph Wright of Derby: Bath and Beyond</em>. Exh. cat. Bath: The Holburne Museum, 2014."
302209,"Faroult, Guillaume. <em>De Gainsborough à Turner: l'âge d'or du paysage et du portrait anglais dans les collections du musée du Louvre</em>. Exh. cat. Musée d’Art et d’Archéologie de Valence, and Musée des Beaux-Arts de Quimper, in association with Milan: Silvana, 2014."
155871,"Turner, Evan H. ""The Year in Review for 1992."" <em>The Bulletin of the Cleveland Museum of Art</em> 80, no. 2 (1993): 38-79."
155871,"Bergez, Daniel, and Kate Deimling. <em>Painting the Dream: From the Biblical Dream to Surrealism</em>. New York; London: Abbeville Press Publishers, 2018."
155871,"Bergez, Daniel.<em> Peindre le rêve: des rêves bibliques au surréalisme.</em> <br>Paris : Citadelles &amp; Mazenod, 2017."
155871,"Watson, A.M. ""Paul Durand-Ruel and James Duncan of Benmore."" The Burlington Magazine 160, no.1384(July 2018): 558-571."
136289,"Shepherd, Dorothy G. ""Three Tapestries from Chaumont."" <em>The Bulletin of the Cleveland Museum of Art</em> 48, no. 7 (1961): 159-77"
136289,"Saisselin, Remy G. ""Literary Background of the Chaumont Tapestries."" <em>The Bulletin of the Cleveland Museum of Art</em> 48, no. 7 (1961)."
136289,"Wixom, William D., and Leona E. Prasse. ""Traditions in the Chaumont Tapestries."" <em>The Bulletin of the Cleveland Museum of Art</em> 48, no. 7 (1961): 182-90."
136289,"The Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art/1966</em>. Cleveland, OH: The Cleveland Museum of Art, 1966."
136289,"The Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art/1969</em>. Cleveland, OH: The Cleveland Museum of Art, 1969."
136289,"The Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art/1978</em>. Cleveland, OH: The Cleveland Museum of Art, 1978."
136289,"Seaton, Douglass. <em>Ideas and Styles in the Western Musical Tradition</em>. Mountain View, CA: Mayfield Pub. Co, 1991."
136289,"Vignon, Charlotte. <em>Duveen Brothers and the Market for Decorative Arts, 1880-1940</em>. New York: The Frick Collection in association with D Giles Limited, London, 2019."
95287,"Godet, Pierre. ""Puvis de Chavannes et la Peinture d'Aujourd'hui."" <em>Art Decoratif </em>(January, 1912): 43."
95287,"Warner, Langdon. ""The Wade Collection."" <em>The Bulletin of the Cleveland Museum of Art IV,</em> no. 1 (January, 1917): 3-4."
95287,"""The Wade Collection."" <em>The Bulletin of the Cleveland Museum of Art</em> 4, no. 1 (1917): 3-12."
95287,"Underhill, Gertrude. ""Some Recent Acquisitions of the Cleveland Museum of Art."" <em>Art and Archaeology </em>VI, no. 1 (July, 1917): 41-49."
95287,"Whiting, Frederic Allen. ""The Cleveland Museum of Art."" <em>Art and Archaeology</em> XVI, no. 4/5 (November, 1923): 186-194."
95287,"The Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art</em>. Cleveland, OH: The Cleveland Museum of Art, 1925."
95287,"Milliken, William M., ""In Memorium Jeptha Homer Wade."" <em>The Bulletin of the Cleveland Museum of Art XIII</em>, no. 4. (April 1926): 76."
95287,"Werth, Léon. <em>Puvis de Chavannes</em>. Paris, France: Les Éditions G. Crès &amp; cie, 1926."
95287,"Meryem, Jean. ""La Musee de Cleveland."" <em>L'Art et les Artistes </em>13, no. 69 (July, 1926): 341-346."
95287,"The Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art</em>. Cleveland, OH: The Cleveland Museum of Art, 1928."
95287,"Wilenski, R. H. <em>French Painting</em>. Boston, MA: Hale, Cushman &amp; Flint, inc., 1931."
95287,"Milliken, William. ""The Twentieth Anniversary Exhibition of the Cleveland Museum of Art."" <em>ARTnews </em>(June 13, 1936): 7-14."
95287,"Milliken, W. M., and P. Boswell. ""Superb Art Display Marks Cleveland Museum's 20th Anniversary; With List."" <em>Art Digest </em>10 (July 1936): 5-22."
95287,"""Treasure Trove of Great Art Masterpieces."" <em>Life </em>15 (Sept. 20, 1943): 64-68."
95287,"<em>Paintings in the Cleveland Museum of Art.</em> [Cleveland]: The Cleveland Museum of Art, 1945."
95287,"Coe, Nancy. <em>The History of the Collecting of European Paintings and Drawings in the City of Cleveland. </em>Thesis M.A. Oberlin College, 1955."
95287,"Gilson, Etienne. <em>Painting and Reality</em>. New York, NY Pantheon Books, 1957."
95287,"The Cleveland Museum of Art. <em>The Cleveland Museum of Art Handbook.</em> Cleveland, OH: The Cleveland Museum of Art, 1958."
95287,"The Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art/1966</em>. Cleveland, OH: The Cleveland Museum of Art, 1966."
95287,"Arnason, H. H. <em>History of Modern Art: Painting, Sculpture, Architecture.</em> New York, NY: H.N. Abrams, 1968."
95287,"The Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art/1969</em>. Cleveland, OH: The Cleveland Museum of Art, 1969."
95287,"Daval, Jean Luc. <em>Journal de l'art moderne, 1884-1914</em>. [Genève]: Skira, 1973."
95287,"<em>Puvis de Chavannes, 1824-1898. </em>Paris: Éditions des Musées Nationaux, 1976."
95287,"<em>Phaidon Encyclopedia of Art and Artists</em>. Oxford, United Kingdom: Phaidon, 1978."
95287,"The Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art/1978</em>. Cleveland, OH: The Cleveland Museum of Art, 1978."
95287,"Boucher, Marie-Christine. <em>Catalogue des dessins et peintures de Puvis de</em> <em>Chavannes</em>. Paris, France: Palais des beaux-arts de la ville de Paris, Musée du Petit Palais, 1979."
95287,"Van Liere, Eldon N. ""Solutions and Dissolutions: The Bather in Nineteenth-century French Painting."" <em>Arts Magazine </em>55 (May 1980): 104."
95287,"Masini, Lara Vinca. <em>Art Nouveau</em>. London, United Kingdom: Thames and Hudson, 1984."
95287,"Kiefer, Geraldine W. <em>Alfred Stieglitz: Scientist, Photographer, and Avatar of</em> <em>Modernism, 1880-1913</em>. New York, NY: Garland, 1991."
95287,"Robinson, William H. ""Puvis de Chavannes 's Summer and the Symbolist Avant-garde."" <em>The Bulletin of the Cleveland Museum of Art</em> <em>LXXVIII.</em> (1991): 2-27."
95287,"Breuille, Jean-Philippe. <em>L'Art du XIXe siècle: dictionnaire de peinture et de sculpture</em>. Paris, France: Larousse, 1993."
95287,"Chong, Alan. <em>European &amp; American Painting in the Cleveland Museum of Art: A Summary Catalogue.</em> Cleveland, Ohio: Cleveland Museum of Art, 1993."
95287,"Price, Aimée Brown, Genevieve Lacambre, and Jon Whiteley. <em>Pierre Puvis De Chavannes</em>. Amsterdam, Netherlands: Van Gogh Museum, 1994."
95287,"Ross, Novelene, and David Cateforis. <em>Toward an American Identity: Selections from the Wichita Art Museum Collection of American Art.</em> Wichita, KS: Wichita Art Museum, 1997."
95287,"Shaw, Jennifer L. ""Imagining the Motherland: Puvis de Chavannes, Modernism, and the Fantasy of France."" <em>The Art Bulletin </em>79 (December 1997): 586-610."
95287,"Arnason, H. H., and Marla Prather. <em>History of Modern Art: Painting, Sculpture, Architecture, Photography</em>. New York, NY: Harry N. Abrams, Inc, 1998."
95287,"D' Argencourt, Louise, and Roger Diederen. <em>The Cleveland Museum of Art: Catalogue of Paintings, Part II; European Paintings of the 19th Century.</em> Cleveland, OH: The Cleveland Museum of Art, 1999."
95287,"Lemoine, Serge. <em>From Puvis De Chavannes to Matisse and Picasso:</em> <em>Toward Modern Art.</em> Milan, Italy: Bompiani, 2002."
95287,"Werth, Margaret. <em>The Joy of Life: The Idyllic in French Art, Circa 1900. </em>Berkeley, CA: University of California Press, 2002."
95287,"Shaw, Jennifer Laurie. <em>Dream States: Puvis De Chavannes, Modernism, and the Fantasy of France</em>. New Haven, CT: Yale University Press, 2002."
95287,"Rishel, Joseph J., ed. <em>Gauguin, Cézanne, Matisse: Visions of Arcadia</em>. Philadelphia, PA: Philadelphia Museum of Art, 2012."
95287,"Daverio, Philippe.<em> Il secolo lungo della modernità: il museo immaginato. </em>Milan, Italy: Rizzoli, 2012."
95287,"Gil, Alberto. Mediterráneo: Una Arcadia Reinventada: de Signac a Picasso. 2018."
107310,"Bayet, Ch. <em>L'art Byzantin.</em> Paris: Ancienne maison quantin, Librairies-imprimeries réunies, May &amp; Motteroz, 1883."
107310,"Milliken, William M. ""Early Christian and Byzantine Art in America."" <em>The Journal of Aesthetics and Art Criticism</em> 5, no. 4 (1947)."
107310,"""Catalogue of the Douceau Museum"" <em>Gentleman's Magazine </em>(June 1836)"
107310,"<em>Trésor de numismatique et de glyptique ou recueil général de médailles, monnaies, pierres gravées, bas-reliefs,</em> etc ... Choix historique des médailles des Papes, depuis les milieu du XVe siècle jusqu' à nos jours. Paris: Rittner et Goupil, 1839."
107310,"Didron, A.N. <em>Annales Archéologiques </em>vol XVII (1857)"
107310,"Labarte, J. <em>Les Arts Industriels</em> vol. 1 (1864)."
107310,"Westwood, J. O.<em> A Descriptive Catalogue of the Fictile Ivories in the South Kensington Museum: With an Account of the Continental Collections of Classical and Mediæval Ivories. </em>1876."
107310,"Molinier, Emile.<em> Les ivoires. Paris: Librairie centrale des beaux-arts</em>, 1896."
107310,"Hermanin, F. <em>l'Arte</em> vol. 1 (1898)"
107310,"Graeven, Hans. <em>Frühchristliche und mittelalterliche Elfenbeinwerke in photographischer Nachbildung.</em> Rom: Instituto archeol. germanico, 1898."
107310,"Kraus, Franz Xaver, and Joseph Sauer. Geschichte der christlichen Kunst. Freiburg im Breisgau: Herder'sche Verlagshandlung, 1896."
107310,"Venturi, Adolfo.<em> Storia dell'arte italiana. </em>Milano: U. Hoepli, 1901."
107310,<em>Les Arts</em> I (1902)
107310,"Muñoz, A. <em>Ausonia</em> vol. II (Rome, 1907)."
107310,"Pollak, Ludwig, and Antonio Muñoz. Pieces de choix de la collection du comte Gregoire Stroganoff a Rome. Rome: Imprimerie de l'Union editrice, 1911."
107310,"Dalton, O. M. <em>Byzantine Art and Archaeology.</em> Oxford: At the Clarendon Press, 1911."
107310,"Pollak, Ludwig, and Antonio Muñoz<em>. Pieces de choix de la collection du comte Gregoire Stroganoff a Rome</em>. Rome: Imprimerie de l'Union editrice, 1911."
107310,"Christie's, May 1, 1913"
107310,"Volbach, Wolfgang Fritz.<em> Mittelalterliche elfenbeinarbeiten</em>. Berlin: E. Wasmuth a. g, 1922."
107310,"Pelka, Otto.<em> Elfenbein</em>. Berlin: R.C. Schmidt &amp; Co, 1923."
107310,"Glück, Heinrich.<em> Die christliche Kunst des Ostens.</em> Berlin: B. Cassirer, 1923."
107310,"W. M. M. ""The Stroganoff Ivory."" <em>The Bulletin of the Cleveland Museum of Art</em> 13, no. 2 (1926)"
107310,"<em>The Art News</em> (January 9, 1926)."
107310,"<em>The Art News</em> (February 27, 1926)."
107310,<em>The Wade Memorial Bulletin</em> (April 1926).
107310,"<em>The Graphic London</em> (December 25, 1926)."
107310,"Duthuit, Georges.<em> Byzance et l'art du XIIe siècle.</em> Paris: Stock, 1926."
107310,"Schmitz, Hermann. <em>The Encyclopedia of Furniture, An Outline History of Furniture Design in Egypt, Assyria, Persia, Greece, Rome, Italy, France, the Netherlands, Germany, England, Scandinavia, Spain, Russia and in the Near and Far East Up to the Middle of the Nineteenth Century.</em> New York: McBride, 1926."
107310,"The Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art</em>. Cleveland, OH: The Cleveland Museum of Art, 1928."
107310,"Bossert, Helmuth Theodor. <em>Geschichte des Kunstgewerbes aller Zeiten und Völker, in Verbindung mit zahlreichen Fachgelehrten herausgegeben von Dr. H. Th. Bossert</em>. Berlin: E. Wasmuth, a.g, 1928."
107310,"Goldschmidt, Adolph and Kurt Weitzmann.<em> Die Byzantinischen Elfenbeinskulptures des X-XXXII </em>(Berlin, B. Cassirer 1934)."
107310,"Cleveland Museum of Art. <em>Catalogue of the Twentieth Anniversary Exhibition of the Cleveland Museum of Art: The Official Art Exhibit of the Great Lakes Exposition : June Twenty-Sixth to October Fourth 1936</em>. [Cleveland, Ohio]: [Cleveland Museum of Art], 1936."
107310,"Roos, Frank J. <em>An Illustrated Handbook of Art History.</em> New York: Macmillan, 1954."
107310,"Walters Art Gallery (Baltimore, Md.), and Dorothy Eugenia Miner. Early <em>Christian and Byzantine Art, An Exhibition Held at the Baltimore Museum of Art,</em> April 25-June 22 [1947]. Baltimore: Trustees of the Walters Art Gallery, 1947."
107310,"""Arts"" <em>Beaux-Arts </em>(May 18, 1947)."
107310,"The Cleveland Museum of Art. <em>The Cleveland Museum of Art Handbook.</em> Cleveland, OH: The Cleveland Museum of Art, 1958."
107310,"Ilaria Toesca, ""La Madonna di S. Maria della Valle a Subiaco"" <em>Bollettino d'Arte Anno</em> XLIX (Fascicolo III, Serie IV, 1964)."
107310,"The Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art/1966</em>. Cleveland, OH: The Cleveland Museum of Art, 1966."
107310,Cleveland Museum of Art. <em>Selected Works: Cleveland Museum of Art.</em> 1967.
107310,"Volbach, Wolfgang Fritz, and Jacqueline Lafontaine-Dosogne. <em>Byzanz und der christliche Osten. </em>Berlin: Propyläen Verlag, 1968."
107310,"The Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art/1969</em>. Cleveland, OH: The Cleveland Museum of Art, 1969."
107310,"Rademacher, Franz. <em>Die Regina Angelorum in der Kunst des frühen Mittelalters</em>. Düsseldorf: Schwann, 1972."
107310,"Frere-Cook, Gervis. A<em>rt and Architecture of Christianity. </em>Cleveland: Press of Case Western Reserve University, 1972."
107310,"Rademacher, Franz.<em> Die Regina Angelorum in der Kunst des frühen Mittelalters. </em>Düsseldorf: Schwann, 1972."
107310,"The Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art/1978</em>. Cleveland, OH: The Cleveland Museum of Art, 1978."
107310,"Musée du Louvre, Réunion des musées nationaux (France), and Bibliothèque nationale (France). <em>Byzance: l'art byzantin dans les collections publiques françaises</em> : Musée du Louvre, 3 novembre 1992-1er février 1993. Paris: Éditions de la Réunion des musées nationaux, 1992."
107310,"Evans, Helen C., and William D. Wixom. <em>The Glory of Byzantium: Art and Culture of the Middle Byzantine Era, A.D. 843-1261</em>. New York: Metropolitan Museum of Art, 1997."
107310,"Evans, Helen C., and William D. Wixom. <em>The Glory of Byzantium: Art and Culture of the Middle Byzantine Era, A.D. 843-1261. </em>New York: Metropolitan Museum of Art, 1997."
107310,"Speyer, Festschr W. ""Byzantinische Elfenbeine aus Westlichen Wekstatten und ihre Rezeption Im 19. Jahrhundert"" <em>Jahrbuch für Antike und Christentum</em>. 28 (June 1998)"
107310,"Vasilakē, Maria. <em>Mother of God: Representations of the Virgin in Byzantine Art.</em> Milano: Skira, 2000."
107310,"May, Sally Ruth, Jane Takac, and Barbara J. Bradley. <em>Knockouts: A Pocket Guide. </em>Cleveland: Cleveland Museum of Art, 2001."
107310,"Fisher, Susannah. ""The Tabernacle of the Most High: The Florentine Santa Maria Maggiore Madonna"". <em>Arte Medievale </em>/ Istituto Della Enciclopedia Italiana. 07/2 (2007)"
107310,"Eikelmann, Renate, Holger A. Klein, Stephen N. Fliegel, and Virginia Brilliant. T<em>he Cleveland Museum of Art: Meisterwerke von 300 bis 1550.</em> München: Hirmer, 2007."
107310,"Cleveland Museum of Art, and Holger A. Klein. <em>Sacred Gifts and Worldly Treasures: Medieval Masterworks from the Cleveland Museum of Art</em>. Cleveland, Ohio: Cleveland Museum of Art, 2007."
107310,"Schroeder, Rossitza. ""Revelations in Relief: An Italo-Byzantine Panel with the Virgin and Child."" <em>The Journal of the Walters Art Museum</em> 68/69 (2010)"
107310,"Cleveland Museum of Art, David Franklin, and C. Griffith Mann. <em>Treasures from the Cleveland Museum of Art. </em>Cleveland, OH: Cleveland Museum of Art, 2012."
107310,"Eliot W Rowlands, ‘An indefatigable intermediary’: Harold Woodbury Parsons (1882–1967) and the formation of the European collections at the Cleveland Museum of Art: part 1, <em>Journal of the History of Collections.</em>"
110059,Beazley Archive. n.d. <em>Beazley Archive Pottery Database</em>. Oxford: Beazley Archive.
110059,"Beazley, J. D. <em>Attic Red-Figure Vase-Painters.</em> Oxford: Clarendon Press, 1963."
110059,"The Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art/1966</em>. Cleveland, OH: The Cleveland Museum of Art, 1966."
110059,"The Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art/1969</em>. Cleveland, OH: The Cleveland Museum of Art, 1969."
110059,"Thompson, Dorothy Burr. <em>An Ancient Shopping Center: The Athenian Agora</em>. <em>(Excavations of the Athenian Agora, Picture Book No. 12). </em>Princeton, N.J.: American School of Classical Studies at Athens, 1971."
110059,"Boulter, C. G., Jenifer Neils, and Gisela Walberg. <em>Corpus Vasorum Antiquorum. Princeton, N.J.: Princeton University Press, 1971. </em>"
110059,"Boardman, John. ""Heroic Haircuts."" <em>The Classical Quarterly</em> 23, no. 2 (1973): 196-97."
110059,"Kunisch, Norbert. ""Parthenopaios."" <em>Antike Kunst</em> 17, no. 1 (1974): 39-41."
110059,"Boardman, John. <em>Athenian Red Figure Vases, the Archaic Period: A Handbook. </em>London: Thames and Hudson, 1975."
110059,"Dusenbery, Elsbeth B. ""Two Attic Red-Figured Kraters in Samothrace,"" <em>Hesperia: The Journal of the American School of Classical Studies at Athens,</em> Vol.47, No. 3 (Jul. - Sep., 1978), pp. 211-243."
110059,"Moon, Warren G. and Louise Berge. <em>Greek Vase-Painting in Midwestern Collections</em>. Chicago: The Art Institute of Chicago, 1979."
110059,"Burn, Lucilla, Ruth Glynn, and J. D. Beazley. <em>Beazley Addenda: Additional References to ABV, ARV² &amp; Paralipomena. </em>Oxford [Oxfordshire]: Published for the British Academy by Oxford University Press, 1982."
110059,"Elfriede R. Knauer, ""<em>Ou gar en amis</em>: A Chous by the Oionokles Painter,"" <em>Greek Vases in the J. Paul Getty Museum</em>, vol. 3."
110059,"Carpenter, Thomas H., J. D. Beazley, Thomas Mannack, Melanie Mendonça, and Lucilla Burn. <em>Beazley Addenda: Additional References to ABV, ARV² &amp; Paralipomena. </em>Oxford: Published for the British Academy by Oxford University Press, 1989."
110059,"Serbeti, Eleftheria D. ""The Oionokles Painter,"" <em>Boreas: Münstersche Beiträge zur Archäologie </em>12 (1989), pp. 17-46."
110059,"Jarva, Eero. ""Archaiologia on Archaic Greek Body Armour"". Studi Archaeologica Septentrionalia 3 Rovaniemi: Pohjois-Suomen historiallinen yhdisys, 1995."
110059,"Fliegel, Stephen N.<em> Arms and Armor: The Cleveland Museum of Art.</em> [Cleveland, Ohio]: The Museum, 1998."
110059,"Immerwahr, Henry R. <em>A Corpus of Attic Vase Inscriptions (CAVI)</em>. [Place of publication not identified]: [publisher not identified], 1998."
110059,"Herodotus, Aubrey De Sélincourt, and John Marincola. <em>The histories.</em> London: Folio Society, 2006."
110059,"Fliegel, Stephen N. <em>Arms &amp; Armor: The Cleveland Museum of Art. </em>[Cleveland, Ohio]: Cleveland Museum of Art, 2007."
110059,"Girard, Thibaut. <em>L'oblique dans le monde grec: concept et imagerie.</em> 2015."
110059,"Arrington, Nathan T. <em>Ashes, Images, and Memories: The Presence of the War Dead in Fifth-Century Athens</em>. Oxford Univ. Press, 2015."
110059,"Osborne, Robin. <em>The Transformation of Athens: Painted Pottery and the Creation of Classical Greece.</em> Princeton: Princeton University Press, 2018."
