id,citation,creator,title,birth_year,death_year,collection,type,creation_date
148758,"Bellori, Giovan Pi",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"""Notizen."" <em>Alt",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,Cleveland Museum o,Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Llewellyn, Briony,",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"""La Vie des Arts.""",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"""Patrimoine."" <em>",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Butler, Joseph T. ",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"""Chronique des Art",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Lurie, Ann Tzeutsc",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,“Other Museum News,Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Pacelli, Vincenzo.",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,The Cleveland Muse,Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Bardon, Françoise",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Marini, Maurizio. ",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Prohaska, Wolfgang",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Borowitz, Helen. """,Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Lopez-Rey, Jose. V",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Nicolson, Benedict",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Guillaume, Marguer",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Gash, John. <em>Ca",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Gash, John. <em>Ca",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Marini, Maurizio. ",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Moir, Alfred. <em>",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,The Cleveland Muse,Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Wood, Jeremy. ""Lon",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Whitfield, Clovis,",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Von Gehren, Georg.",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Hibbard, Howard. <",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Cinotti, Mia, and ",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Borowitz, Helen O.",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Pacelli, Vincenzo.",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Bonsanti, Giorgio,",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Spinosa, Nicola. <",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Brigstocke, Hugh. ",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Schloder, John E. ",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,Metropolitan Museu,Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Harris, Dale. ""Reb",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Spike, John T. “Th",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Sutton, Peter C. <",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Christiansen, Keit",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Marini, Maurizio. ",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Calvesi, Maurizio,",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,Ottino Della Chies,Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,<em>La Pittura in ,Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Milesi, Silvana. <",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Calvesi, Maurizio.",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Nicolson, Benedict",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Heimburger, Minna.",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Spear, Richard E. ",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,Cleveland Museum o,Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Gregori, Mina. <em",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Cinotti, Mia. <em>",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Bologna, Ferdinand",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Pérez Sánchez, A",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Bologna, Ferdinand",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Chong, Alan. <em>E",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Pacelli, Vincenzo.",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Gilbert, Creighton",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Frèches, José. <",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,<em>Caravaggio: ei,Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Macioce, Stefania.",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"König, Eberhard. ",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Jeromack, Paul. ""M",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Puglisi, Catherine",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Weller, Dennis P.,",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Puglisi, Catherine",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Mormando, Franco. ",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Causa, Stefano. ""G",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Marini, Maurizio. ",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Causa, Stefano.<em",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Resca, Giuseppe. <",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,Hall &amp; Knight ,Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"May, Sally Ruth, J",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Hall, Nicholas H. ",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Pacelli, Vincenzo,",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Gash, John. Carava",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Cassani, Silvia an",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Harris, Ann Suther",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Pagano, Denise Mar",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"López, Mercedes Si",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Cassani, Silvia, M",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Morel, Guillaume. ",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Varriano, John L. ",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Miyashita, Kikuro.",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Harten, Jürgen, J",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Harten, Jürgen, J",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Dibbits, Taco. ""Pr",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Iacono, Margaret, ",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Gabriel, Theodore,",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Sgarbi, Vittorio. ",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Jover, Manuel. <em",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Pichler, Wolfram. ",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Sgarbi, Vittorio. ",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Ferriss, J. Barry.",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Muñoz González, ",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Harris, Ann Suther",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Muñoz González, ",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Venier, Pierpaolo,",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Zuccari, Alessandr",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Vodret Adamo, Ross",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Schutze, Sebastian",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Damià Bautista, J",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Venier, Pierpaolo,",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Spinosa, Nicola. <",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Papa, Rodolfo. <em",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Milesi, Silvana. <",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Graham-Dixon, Andr",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Fried, Michael. <e",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Graham-Dixon, Andr",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Clark, Carol Zelle",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Franklin, David. <",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Franklin, David, a",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Pacelli, Vincenzo,",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Pacelli, Vincenzo ",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Cappelletti, Franc",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Denunzio, Antonio ",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Rivero, Ignacio Ca",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"""Real Time Restora",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Wismer, Beat, Odil",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Papi, Gianni. Cara",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Martínez, Javier G",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Ebert-Schifferer, ",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Zuffi, Stefano. <e",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Spinosa, Nicola, a",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Bowron, Edgar Pete",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Benay, Erin E. <em",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Scaletti, Fabio.<e",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Zuffi, Stefano, an",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"""The Cleveland Car",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Spear, Richard E. ",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Osnabrugge, Marije",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Hall, Marcia B. T<",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
148758,"Terzaghi, Maria Cr",Caravaggio (Italia,The Crucifixion of Saint Andre,1571,1610,P - Italian 16th & 1,Painting,1606–7
138359,"Errera, Isabelle. ",Willem Kalf (Dutch,Wineglass and a Bowl of Fruit,1619,1693,P - Netherlandish-Du,Painting,1663
138359,"<em>Vermeer, Oorsp",Willem Kalf (Dutch,Wineglass and a Bowl of Fruit,1619,1693,P - Netherlandish-Du,Painting,1663
138359,Cleveland Museum o,Willem Kalf (Dutch,Wineglass and a Bowl of Fruit,1619,1693,P - Netherlandish-Du,Painting,1663
138359,"Lee, Sherman E. ""Y",Willem Kalf (Dutch,Wineglass and a Bowl of Fruit,1619,1693,P - Netherlandish-Du,Painting,1663
138359,<em>Handbook of th,Willem Kalf (Dutch,Wineglass and a Bowl of Fruit,1619,1693,P - Netherlandish-Du,Painting,1663
138359,<em>Selected Works,Willem Kalf (Dutch,Wineglass and a Bowl of Fruit,1619,1693,P - Netherlandish-Du,Painting,1663
138359,<em>Handbook of th,Willem Kalf (Dutch,Wineglass and a Bowl of Fruit,1619,1693,P - Netherlandish-Du,Painting,1663
138359,"Nash, J. M. <em>Th",Willem Kalf (Dutch,Wineglass and a Bowl of Fruit,1619,1693,P - Netherlandish-Du,Painting,1663
138359,“Dutch Art and Lif,Willem Kalf (Dutch,Wineglass and a Bowl of Fruit,1619,1693,P - Netherlandish-Du,Painting,1663
138359,"Grisebach, Lucius.",Willem Kalf (Dutch,Wineglass and a Bowl of Fruit,1619,1693,P - Netherlandish-Du,Painting,1663
138359,<em>Handbook of th,Willem Kalf (Dutch,Wineglass and a Bowl of Fruit,1619,1693,P - Netherlandish-Du,Painting,1663
138359,<em>Chinese Export,Willem Kalf (Dutch,Wineglass and a Bowl of Fruit,1619,1693,P - Netherlandish-Du,Painting,1663
138359,<em>The Cleveland ,Willem Kalf (Dutch,Wineglass and a Bowl of Fruit,1619,1693,P - Netherlandish-Du,Painting,1663
138359,"Carswell, John, an",Willem Kalf (Dutch,Wineglass and a Bowl of Fruit,1619,1693,P - Netherlandish-Du,Painting,1663
138359,"Sutton, Peter C. <",Willem Kalf (Dutch,Wineglass and a Bowl of Fruit,1619,1693,P - Netherlandish-Du,Painting,1663
138359,"Segal, Sam, and Wi",Willem Kalf (Dutch,Wineglass and a Bowl of Fruit,1619,1693,P - Netherlandish-Du,Painting,1663
138359,"Kujer, Susanne, an",Willem Kalf (Dutch,Wineglass and a Bowl of Fruit,1619,1693,P - Netherlandish-Du,Painting,1663
138359,"Sakamoto, Mitsuru,",Willem Kalf (Dutch,Wineglass and a Bowl of Fruit,1619,1693,P - Netherlandish-Du,Painting,1663
138359,<em>Still-life Pai,Willem Kalf (Dutch,Wineglass and a Bowl of Fruit,1619,1693,P - Netherlandish-Du,Painting,1663
138359,<em>The Magic of T,Willem Kalf (Dutch,Wineglass and a Bowl of Fruit,1619,1693,P - Netherlandish-Du,Painting,1663
140396,"Porter, Fairfield.",Kay Sage (American,A Bird in the Room,1898,1963,American - Painting,Painting,1955
140396,"Breuning, Margaret",Kay Sage (American,A Bird in the Room,1898,1963,American - Painting,Painting,1955
140396,"Devree, Howard. ""R",Kay Sage (American,A Bird in the Room,1898,1963,American - Painting,Painting,1955
140396,<em>Kay Sage Retro,Kay Sage (American,A Bird in the Room,1898,1963,American - Painting,Painting,1955
140396,"""Annual Report for",Kay Sage (American,A Bird in the Room,1898,1963,American - Painting,Painting,1955
140396,"""Year in Review,"" ",Kay Sage (American,A Bird in the Room,1898,1963,American - Painting,Painting,1955
140396,"Bailey, Holly M. <",Kay Sage (American,A Bird in the Room,1898,1963,American - Painting,Painting,1955
140396,"Andre, Tomas. ""Kay",Kay Sage (American,A Bird in the Room,1898,1963,American - Painting,Painting,1955
140396,"Appelhof, Ruth Ann",Kay Sage (American,A Bird in the Room,1898,1963,American - Painting,Painting,1955
140396,"Miller, Stephen R.",Kay Sage (American,A Bird in the Room,1898,1963,American - Painting,Painting,1955
140396,"Suther, Judith D. ",Kay Sage (American,A Bird in the Room,1898,1963,American - Painting,Painting,1955
140396,"Miller, Stephen Ro",Kay Sage (American,A Bird in the Room,1898,1963,American - Painting,Painting,1955
140396,"Miller, Stephen Ro",Kay Sage (American,A Bird in the Room,1898,1963,American - Painting,Painting,1955
98268,"""Special Exhibitio",Charles Willson Pe,George Washington at the Battl,1741,1827,American - Painting,Painting,c. 1779
98268,"""Special Exhibitio",Workshop,George Washington at the Battl,,,American - Painting,Painting,c. 1779
98268,"""Washington at the",Charles Willson Pe,George Washington at the Battl,1741,1827,American - Painting,Painting,c. 1779
98268,"""Washington at the",Workshop,George Washington at the Battl,,,American - Painting,Painting,c. 1779
98268,"""Report of the Mus",Charles Willson Pe,George Washington at the Battl,1741,1827,American - Painting,Painting,c. 1779
98268,"""Report of the Mus",Workshop,George Washington at the Battl,,,American - Painting,Painting,c. 1779
98268,The Cleveland Muse,Charles Willson Pe,George Washington at the Battl,1741,1827,American - Painting,Painting,c. 1779
98268,The Cleveland Muse,Workshop,George Washington at the Battl,,,American - Painting,Painting,c. 1779
98268,The Cleveland Muse,Charles Willson Pe,George Washington at the Battl,1741,1827,American - Painting,Painting,c. 1779
98268,The Cleveland Muse,Workshop,George Washington at the Battl,,,American - Painting,Painting,c. 1779
163769,"Johnson, James Wel",Aaron Douglas (Ame,Go Down Death,1899,1979,American - Painting,Painting,1934
163769,"Driskell, David, C",Aaron Douglas (Ame,Go Down Death,1899,1979,American - Painting,Painting,1934
163769,"Driskell, David C.",Aaron Douglas (Ame,Go Down Death,1899,1979,American - Painting,Painting,1934
163769,"Driskell, David C.",Aaron Douglas (Ame,Go Down Death,1899,1979,American - Painting,Painting,1934
163769,"Campbell, Mary Sch",Aaron Douglas (Ame,Go Down Death,1899,1979,American - Painting,Painting,1934
163769,"Gips, Terry. <em>N",Aaron Douglas (Ame,Go Down Death,1899,1979,American - Painting,Painting,1934
163769,"Holland, Juanita M",Aaron Douglas (Ame,Go Down Death,1899,1979,American - Painting,Painting,1934
163769,"McAleer,Bernard. “",Aaron Douglas (Ame,Go Down Death,1899,1979,American - Painting,Painting,1934
163769,"Litt, Steven. ""Mus",Aaron Douglas (Ame,Go Down Death,1899,1979,American - Painting,Painting,1934
163769,"""Mark Cole."" <em>C",Aaron Douglas (Ame,Go Down Death,1899,1979,American - Painting,Painting,1934
163769,"Earle, Susan, ed. ",Aaron Douglas (Ame,Go Down Death,1899,1979,American - Painting,Painting,1934
163769,"Cole, Mark. ""Jacob",Aaron Douglas (Ame,Go Down Death,1899,1979,American - Painting,Painting,1934
163769,"Gordon, Margery. """,Aaron Douglas (Ame,Go Down Death,1899,1979,American - Painting,Painting,1934
163769,"McIntyre, Dianna. ",Aaron Douglas (Ame,Go Down Death,1899,1979,American - Painting,Painting,1934
163769,"Cole, Mark. <em>Af",Aaron Douglas (Ame,Go Down Death,1899,1979,American - Painting,Painting,1934
163769,"Anderson, Nancy. “",Aaron Douglas (Ame,Go Down Death,1899,1979,American - Painting,Painting,1934
163769,"Smith, Roberta. ""A",Aaron Douglas (Ame,Go Down Death,1899,1979,American - Painting,Painting,1934
135214,"Klossowski, Erich.",Honoré Daumier (Fr,The Troubadour,1808,1879,Mod Euro - Painting ,Painting,1868-1873
135214,"Fuchs, Eduard. ""Ho",Honoré Daumier (Fr,The Troubadour,1808,1879,Mod Euro - Painting ,Painting,1868-1873
135214,"Fuchs, Eduard. <em",Honoré Daumier (Fr,The Troubadour,1808,1879,Mod Euro - Painting ,Painting,1868-1873
135214,"Coe, Nancy. <em>Th",Honoré Daumier (Fr,The Troubadour,1808,1879,Mod Euro - Painting ,Painting,1868-1873
135214,"Maison, K. E. ""Fur",Honoré Daumier (Fr,The Troubadour,1808,1879,Mod Euro - Painting ,Painting,1868-1873
135214,Cleveland Museum o,Honoré Daumier (Fr,The Troubadour,1808,1879,Mod Euro - Painting ,Painting,1868-1873
135214,"""Accessions of Ame",Honoré Daumier (Fr,The Troubadour,1808,1879,Mod Euro - Painting ,Painting,1868-1873
135214,"Francis, Henry S. ",Honoré Daumier (Fr,The Troubadour,1808,1879,Mod Euro - Painting ,Painting,1868-1873
135214,The Cleveland Muse,Honoré Daumier (Fr,The Troubadour,1808,1879,Mod Euro - Painting ,Painting,1868-1873
135214,"Rey, Robert. <em>H",Honoré Daumier (Fr,The Troubadour,1808,1879,Mod Euro - Painting ,Painting,1868-1873
135214,"Maison, K. E. <em>",Honoré Daumier (Fr,The Troubadour,1808,1879,Mod Euro - Painting ,Painting,1868-1873
135214,The Cleveland Muse,Honoré Daumier (Fr,The Troubadour,1808,1879,Mod Euro - Painting ,Painting,1868-1873
135214,"Mandel, Gabriele. ",Honoré Daumier (Fr,The Troubadour,1808,1879,Mod Euro - Painting ,Painting,1868-1873
135214,The Cleveland Muse,Honoré Daumier (Fr,The Troubadour,1808,1879,Mod Euro - Painting ,Painting,1868-1873
135214,"Morse, John D. <em",Honoré Daumier (Fr,The Troubadour,1808,1879,Mod Euro - Painting ,Painting,1868-1873
135214,"Borowitz, Helen O.",Honoré Daumier (Fr,The Troubadour,1808,1879,Mod Euro - Painting ,Painting,1868-1873
135214,"Chong, Alan. <em>E",Honoré Daumier (Fr,The Troubadour,1808,1879,Mod Euro - Painting ,Painting,1868-1873
135214,"Laughton, Bruce. <",Honoré Daumier (Fr,The Troubadour,1808,1879,Mod Euro - Painting ,Painting,1868-1873
135214,"Laughton, Bruce. <",Honoré Daumier (Fr,The Troubadour,1808,1879,Mod Euro - Painting ,Painting,1868-1873
