locationid,year,month,temperature,latitude,longitude,elevation,station,countryid,country,latabs
IN011170400,2019,4,31.0,22.717,75.8,567.0,INDORE,IN,India,22.717
IN011180800,2019,4,,23.2,79.95,393.0,JABALPUR,IN,India,23.2
IN011291000,2019,4,32.92,21.217,81.667,294.0,RAIPUR,IN,India,21.217
IN011330900,2019,4,31.95,23.85,78.75,551.0,SAGAR,IN,India,23.85
IN011340100,2019,4,31.47,24.567,80.833,317.0,SATNA,IN,India,24.567
IN011351500,2019,4,,23.283,77.35,523.0,BHOPAL_BAIRAGARH,IN,India,23.283
IN012020100,2019,4,34.25,20.7,77.033,282.0,AKOLA,IN,India,20.7
IN012041000,2019,4,34.49,19.85,75.4,579.0,AURANGABAD_CHIKALTH,IN,India,19.85
IN012070800,2019,4,29.82,19.117,72.85,14.0,BOMBAY_SANTACRUZ,IN,India,19.117
IN012141800,2019,4,33.45,21.1,79.05,310.0,NAGPUR_SONEGAON,IN,India,21.1
IN012190100,2019,4,30.2,18.533,73.85,559.0,POONA,IN,India,18.533
IN012201100,2019,4,28.73,16.983,73.333,67.0,RATNAGIRI,IN,India,16.983
IN012230300,2019,4,34.07,17.667,75.9,479.0,SHOLAPUR,IN,India,17.667
IN013010200,2019,4,25.1,24.667,93.9,774.0,IMPHAL,IN,India,24.667
IN014020800,2019,4,19.3,25.25,91.7333,1313.0,CHERRAPUNJI,IN,India,25.25
IN017010300,2019,4,29.41,21.517,86.933,20.0,BALASORE,IN,India,21.517
IN017111200,2019,4,31.5,20.25,85.833,46.0,BHUBANESWAR,IN,India,20.25
IN017121000,2019,4,,21.917,84.083,230.0,JHARSUGUDA,IN,India,21.917
IN018103100,2019,4,27.55,30.333,76.467,251.0,PATIALA,IN,India,30.333
IN019070100,2019,4,32.6,28.0,73.3,224.0,BIKANER,IN,India,28.0
IN019120700,2019,4,28.97,29.917,73.917,177.0,GANGANAGAR,IN,India,29.917
IN019131301,2019,4,,26.817,75.8,390.0,JAIPUR_SANGANER,IN,India,26.817
IN019140400,2019,4,,26.9,70.917,231.0,JAISALMER,IN,India,26.9
IN019180500,2019,4,32.6,26.3,73.017,224.0,JODHPUR,IN,India,26.3
IN019191200,2019,4,32.45,25.15,75.85,274.0,KOTA_AERODROME,IN,India,25.15
IN019261900,2019,4,32.25,24.617,73.883,514.0,UDAIPUR_DABOK,IN,India,24.617
IN020020300,2019,4,30.87,11.767,79.767,12.0,CUDDALORE,IN,India,11.767
IN020031700,2019,4,30.17,11.033,77.05,399.0,COIMBATORE_PEELAMED,IN,India,11.033
IN020040900,2019,4,31.65,13.0,80.183,16.0,MADRAS_MINAMBAKKAM,IN,India,13.0
IN020100400,2019,4,31.6,9.267,79.3,11.0,PAMBAN,IN,India,9.267
IN020130700,2019,4,32.61,10.767,78.717,88.0,TIRUCHCHIRAPALLI,IN,India,10.767
IN021010100,2019,4,28.77,23.883,91.25,16.0,AGARTALA,IN,India,23.883
IN022021900,2019,4,29.5,28.583,77.2,216.0,NEW_DELHI_SAFDARJUN,IN,India,28.583
IN022023000,2019,4,30.58,28.567,77.117,233.0,NEW_DELHI_PALAM,IN,India,28.567
IN022030600,2019,4,29.5,15.483,73.817,60.0,GOA_PANJIM,IN,India,15.483
IN022043500,2019,4,30.97,10.917,79.833,7.0,KARAIKAL,IN,India,10.917
IN023101700,2019,4,28.79,28.367,79.4,169.0,BAREILLY,IN,India,28.367
IN023160900,2019,4,25.29,30.317,78.033,682.0,DEHRADUN,IN,India,30.317
IN023261300,2019,4,29.54,26.75,83.367,77.0,GORAKHPUR,IN,India,26.75
IN023351400,2019,4,30.01,26.75,80.883,128.0,LUCKNOW_AMAUSI,IN,India,26.75
IN023420800,2019,4,16.55,29.4667,79.65,2311.0,MUKTESWAR_KUMAON,IN,India,29.4667
IN023550300,2019,4,30.81,25.45,82.867,85.0,VARANASI_BABATPUR,IN,India,25.45
IN024140300,2019,4,30.2,22.533,88.333,6.0,CALCUTTA_ALIPORE,IN,India,22.533
IN024141500,2019,4,29.57,22.65,88.45,6.0,CALCUTTA_DUM_DUM,IN,India,22.65
IN025010100,2019,4,30.6,8.3,73.0,2.0,MINICOYOBSY,IN,India,8.3
IN099990101,2019,4,30.74,11.117,72.733,3.0,MO_AMINI,IN,India,11.117
IN099999901,2019,4,29.3,11.667,92.717,79.0,PORT_BLAIR,IN,India,11.667
INM00042071,2019,4,26.5,31.71,74.797,230.4,AMRITSAR,IN,India,31.71
IN001020700,2019,5,33.38,14.583,77.633,364.0,PBO_ANANTAPUR,IN,India,14.583
IN001050200,2019,5,32.87,16.95,82.233,8.0,KAKINADA,IN,India,16.95
IN001080500,2019,5,35.15,17.45,78.47,527.0,BEGUMPETOBSY,IN,India,17.45
IN001090500,2019,5,36.3,18.767,79.433,156.0,RAMGUNDAM,IN,India,18.767
IN001111200,2019,5,33.15,16.2,81.15,3.0,MACHILIPATNAM,IN,India,16.2
IN001120100,2019,5,35.51,15.8,78.067,281.0,KURNOOL,IN,India,15.8
IN001160200,2019,5,33.99,14.45,79.983,20.0,NELLORE,IN,India,14.45
IN001200200,2019,5,31.8,17.717,83.233,3.0,VISHAKHAPATNAM,IN,India,17.717
IN003020100,2019,5,25.68,26.617,92.783,79.0,TEZPUR,IN,India,26.617
IN003041800,2019,5,26.7,26.1,91.583,54.0,GAUHATI,IN,India,26.1
IN003050401,2019,5,25.26,27.233,94.117,102.0,NORTH_LAKHIMPUR,IN,India,27.233
IN003050500,2019,5,24.45,27.483,95.017,111.0,DIBRUGARH_MOHANBAR,IN,India,27.483
IN004051800,2019,5,34.36,24.75,84.95,116.0,GAYA,IN,India,24.75
IN004091000,2019,5,35.55,24.05,84.067,221.0,DALTONGANJ,IN,India,24.05
IN004102500,2019,5,33.42,25.6,85.1,60.0,PATNA,IN,India,25.6
IN004122600,2019,5,31.48,23.317,85.317,652.0,MO_RANCHI,IN,India,23.317
IN005010600,2019,5,34.35,23.067,72.633,55.0,AHMADABAD,IN,India,23.067
IN005090100,2019,5,29.5,22.3667,69.0833,10.0,DWARKA,IN,India,22.3667
IN005100100,2019,5,29.8,20.9,70.367,8.0,VERAVAL,IN,India,20.9
IN005120501,2019,5,31.46,23.25,69.667,80.0,BHUJ_RUDRAMATA,IN,India,23.25
IN005150100,2019,5,33.34,22.3,70.783,138.0,RAJKOT,IN,India,22.3
IN005171200,2019,5,30.82,21.2,72.833,12.0,SURAT,IN,India,21.2
IN006012800,2019,5,31.83,30.383,76.767,272.0,AMBALA,IN,India,30.383
IN006031000,2019,5,31.32,29.167,75.733,221.0,HISSAR,IN,India,29.167
IN007101600,2019,5,19.93,31.1,77.167,2202.0,SHIMLA,IN,India,31.1
IN008010200,2019,5,16.9,34.083,74.833,1587.0,SRINAGAR,IN,India,34.083
IN009010100,2019,5,28.3,12.967,77.583,921.0,BANGALORE,IN,India,12.967
IN009012800,2019,5,26.94,12.95,77.633,897.0,BANGALORE_HINDUSTAN,IN,India,12.95
IN009021000,2019,5,28.9,15.85,74.617,747.0,BELGAUM_SAMBRA,IN,India,15.85
IN009070100,2019,5,29.38,14.233,76.433,733.0,CHITRADURGA,IN,India,14.233
IN009090300,2019,5,30.05,15.417,75.633,650.0,GADAG,IN,India,15.417
IN009120400,2019,5,29.62,14.283,74.45,9.0,HONAVAR,IN,India,14.283
IN009130300,2019,5,29.9,12.917,74.883,102.0,MANGALORE_BAJPE,IN,India,12.917
IN010050700,2019,5,31.45,11.25,75.783,5.0,KOZHIKODE,IN,India,11.25
IN010100400,2019,5,30.5,8.483,76.95,64.0,THIRUVANANTHAPURAM,IN,India,8.483
IN010100700,2019,5,30.52,8.467,76.95,8.0,THIRUVANANTHAPURAM,IN,India,8.467
IN011020300,2019,5,31.6,19.083,82.033,553.0,JAGDALPUR,IN,India,19.083
IN011060800,2019,5,32.44,22.767,81.9,625.0,PENDRA_ROAD,IN,India,22.767
IN011140700,2019,5,34.28,24.65,77.317,478.0,GUNA,IN,India,24.65
IN011150300,2019,5,34.45,26.233,78.25,207.0,GWALIOR,IN,India,26.233
IN011170400,2019,5,32.6,22.717,75.8,567.0,INDORE,IN,India,22.717
IN011180800,2019,5,36.98,23.2,79.95,393.0,JABALPUR,IN,India,23.2
IN011291000,2019,5,36.52,21.217,81.667,294.0,RAIPUR,IN,India,21.217
IN011330900,2019,5,33.9,23.85,78.75,551.0,SAGAR,IN,India,23.85
IN011340100,2019,5,34.57,24.567,80.833,317.0,SATNA,IN,India,24.567
IN011351500,2019,5,34.67,23.283,77.35,523.0,BHOPAL_BAIRAGARH,IN,India,23.283
IN012020100,2019,5,36.3,20.7,77.033,282.0,AKOLA,IN,India,20.7
IN012041000,2019,5,34.68,19.85,75.4,579.0,AURANGABAD_CHIKALTH,IN,India,19.85
IN012070800,2019,5,30.28,19.117,72.85,14.0,BOMBAY_SANTACRUZ,IN,India,19.117
IN012141800,2019,5,37.1,21.1,79.05,310.0,NAGPUR_SONEGAON,IN,India,21.1
IN012190100,2019,5,30.4,18.533,73.85,559.0,POONA,IN,India,18.533
IN012201100,2019,5,29.5,16.983,73.333,67.0,RATNAGIRI,IN,India,16.983
IN012230300,2019,5,34.65,17.667,75.9,479.0,SHOLAPUR,IN,India,17.667
IN013010200,2019,5,26.83,24.667,93.9,774.0,IMPHAL,IN,India,24.667
IN014020800,2019,5,20.4,25.25,91.7333,1313.0,CHERRAPUNJI,IN,India,25.25
IN017010300,2019,5,30.82,21.517,86.933,20.0,BALASORE,IN,India,21.517
IN017111200,2019,5,32.05,20.25,85.833,46.0,BHUBANESWAR,IN,India,20.25
IN017121000,2019,5,35.92,21.917,84.083,230.0,JHARSUGUDA,IN,India,21.917
IN018103100,2019,5,31.16,30.333,76.467,251.0,PATIALA,IN,India,30.333
IN019070100,2019,5,34.4,28.0,73.3,224.0,BIKANER,IN,India,28.0
IN019120700,2019,5,32.1,29.917,73.917,177.0,GANGANAGAR,IN,India,29.917
IN019131301,2019,5,34.22,26.817,75.8,390.0,JAIPUR_SANGANER,IN,India,26.817
IN019140400,2019,5,34.29,26.9,70.917,231.0,JAISALMER,IN,India,26.9
IN019180500,2019,5,34.1,26.3,73.017,224.0,JODHPUR,IN,India,26.3
IN019191200,2019,5,35.65,25.15,75.85,274.0,KOTA_AERODROME,IN,India,25.15
IN019261900,2019,5,33.8,24.617,73.883,514.0,UDAIPUR_DABOK,IN,India,24.617
IN020020300,2019,5,31.8,11.767,79.767,12.0,CUDDALORE,IN,India,11.767
IN020031700,2019,5,29.64,11.033,77.05,399.0,COIMBATORE_PEELAMED,IN,India,11.033
IN020040900,2019,5,33.85,13.0,80.183,16.0,MADRAS_MINAMBAKKAM,IN,India,13.0
IN020100400,2019,5,31.75,9.267,79.3,11.0,PAMBAN,IN,India,9.267
IN020130700,2019,5,33.66,10.767,78.717,88.0,TIRUCHCHIRAPALLI,IN,India,10.767
IN021010100,2019,5,30.11,23.883,91.25,16.0,AGARTALA,IN,India,23.883
IN022021900,2019,5,31.9,28.583,77.2,216.0,NEW_DELHI_SAFDARJUN,IN,India,28.583
IN022023000,2019,5,32.97,28.567,77.117,233.0,NEW_DELHI_PALAM,IN,India,28.567
IN022030600,2019,5,30.05,15.483,73.817,60.0,GOA_PANJIM,IN,India,15.483
IN022043500,2019,5,32.98,10.917,79.833,7.0,KARAIKAL,IN,India,10.917
IN023101700,2019,5,31.97,28.367,79.4,169.0,BAREILLY,IN,India,28.367
IN023160900,2019,5,28.57,30.317,78.033,682.0,DEHRADUN,IN,India,30.317
IN023261300,2019,5,32.35,26.75,83.367,77.0,GORAKHPUR,IN,India,26.75
IN023351400,2019,5,33.6,26.75,80.883,128.0,LUCKNOW_AMAUSI,IN,India,26.75
IN023420800,2019,5,18.5,29.4667,79.65,2311.0,MUKTESWAR_KUMAON,IN,India,29.4667
IN023550300,2019,5,35.04,25.45,82.867,85.0,VARANASI_BABATPUR,IN,India,25.45
IN024140300,2019,5,31.8,22.533,88.333,6.0,CALCUTTA_ALIPORE,IN,India,22.533
IN024141500,2019,5,31.1,22.65,88.45,6.0,CALCUTTA_DUM_DUM,IN,India,22.65
IN025010100,2019,5,30.55,8.3,73.0,2.0,MINICOYOBSY,IN,India,8.3
IN099990101,2019,5,31.1,11.117,72.733,3.0,MO_AMINI,IN,India,11.117
IN099999901,2019,5,29.0,11.667,92.717,79.0,PORT_BLAIR,IN,India,11.667
INM00042071,2019,5,29.7,31.71,74.797,230.4,AMRITSAR,IN,India,31.71
IN001020700,2019,6,30.86,14.583,77.633,364.0,PBO_ANANTAPUR,IN,India,14.583
IN001050200,2019,6,31.43,16.95,82.233,8.0,KAKINADA,IN,India,16.95
IN001080500,2019,6,31.55,17.45,78.47,527.0,BEGUMPETOBSY,IN,India,17.45
IN001090500,2019,6,34.3,18.767,79.433,156.0,RAMGUNDAM,IN,India,18.767
IN001111200,2019,6,34.0,16.2,81.15,3.0,MACHILIPATNAM,IN,India,16.2
IN001120100,2019,6,31.94,15.8,78.067,281.0,KURNOOL,IN,India,15.8
IN001160200,2019,6,34.34,14.45,79.983,20.0,NELLORE,IN,India,14.45
IN001200200,2019,6,31.38,17.717,83.233,3.0,VISHAKHAPATNAM,IN,India,17.717
IN003020100,2019,6,29.65,26.617,92.783,79.0,TEZPUR,IN,India,26.617
IN003041800,2019,6,30.0,26.1,91.583,54.0,GAUHATI,IN,India,26.1
IN003050401,2019,6,29.46,27.233,94.117,102.0,NORTH_LAKHIMPUR,IN,India,27.233
IN003050500,2019,6,28.5,27.483,95.017,111.0,DIBRUGARH_MOHANBAR,IN,India,27.483
IN004051800,2019,6,34.19,24.75,84.95,116.0,GAYA,IN,India,24.75
IN004091000,2019,6,34.9,24.05,84.067,221.0,DALTONGANJ,IN,India,24.05
IN004102500,2019,6,33.23,25.6,85.1,60.0,PATNA,IN,India,25.6
IN004122600,2019,6,29.87,23.317,85.317,652.0,MO_RANCHI,IN,India,23.317
IN005010600,2019,6,33.55,23.067,72.633,55.0,AHMADABAD,IN,India,23.067
IN005090100,2019,6,30.1,22.3667,69.0833,10.0,DWARKA,IN,India,22.3667
IN005100100,2019,6,30.35,20.9,70.367,8.0,VERAVAL,IN,India,20.9
IN005120501,2019,6,32.09,23.25,69.667,80.0,BHUJ_RUDRAMATA,IN,India,23.25
IN005150100,2019,6,32.81,22.3,70.783,138.0,RAJKOT,IN,India,22.3
IN005171200,2019,6,30.38,21.2,72.833,12.0,SURAT,IN,India,21.2
IN006012800,2019,6,33.45,30.383,76.767,272.0,AMBALA,IN,India,30.383
IN006031000,2019,6,34.44,29.167,75.733,221.0,HISSAR,IN,India,29.167
IN007101600,2019,6,22.32,31.1,77.167,2202.0,SHIMLA,IN,India,31.1
IN008010200,2019,6,19.65,34.083,74.833,1587.0,SRINAGAR,IN,India,34.083
IN009010100,2019,6,26.3,12.967,77.583,921.0,BANGALORE,IN,India,12.967
IN009012800,2019,6,26.35,12.95,77.633,897.0,BANGALORE_HINDUSTAN,IN,India,12.95
IN009021000,2019,6,26.55,15.85,74.617,747.0,BELGAUM_SAMBRA,IN,India,15.85
IN009070100,2019,6,27.05,14.233,76.433,733.0,CHITRADURGA,IN,India,14.233
IN009090300,2019,6,26.58,15.417,75.633,650.0,GADAG,IN,India,15.417
IN009120400,2019,6,27.51,14.283,74.45,9.0,HONAVAR,IN,India,14.283
IN009130300,2019,6,27.95,12.917,74.883,102.0,MANGALORE_BAJPE,IN,India,12.917
IN010050700,2019,6,29.15,11.25,75.783,5.0,KOZHIKODE,IN,India,11.25
IN010100400,2019,6,28.75,8.483,76.95,64.0,THIRUVANANTHAPURAM,IN,India,8.483
IN010100700,2019,6,28.3,8.467,76.95,8.0,THIRUVANANTHAPURAM,IN,India,8.467
IN011020300,2019,6,29.55,19.083,82.033,553.0,JAGDALPUR,IN,India,19.083
IN011060800,2019,6,30.9,22.767,81.9,625.0,PENDRA_ROAD,IN,India,22.767
IN011140700,2019,6,34.3,24.65,77.317,478.0,GUNA,IN,India,24.65
IN011150300,2019,6,34.96,26.233,78.25,207.0,GWALIOR,IN,India,26.233
IN011170400,2019,6,31.9,22.717,75.8,567.0,INDORE,IN,India,22.717
IN011180800,2019,6,35.11,23.2,79.95,393.0,JABALPUR,IN,India,23.2
IN011291000,2019,6,33.9,21.217,81.667,294.0,RAIPUR,IN,India,21.217
IN011330900,2019,6,33.85,23.85,78.75,551.0,SAGAR,IN,India,23.85
IN011340100,2019,6,34.12,24.567,80.833,317.0,SATNA,IN,India,24.567
IN011351500,2019,6,33.77,23.283,77.35,523.0,BHOPAL_BAIRAGARH,IN,India,23.283
IN012020100,2019,6,34.25,20.7,77.033,282.0,AKOLA,IN,India,20.7
IN012041000,2019,6,30.86,19.85,75.4,579.0,AURANGABAD_CHIKALTH,IN,India,19.85
IN012070800,2019,6,29.95,19.117,72.85,14.0,BOMBAY_SANTACRUZ,IN,India,19.117
IN012141800,2019,6,35.2,21.1,79.05,310.0,NAGPUR_SONEGAON,IN,India,21.1
IN012190100,2019,6,29.05,18.533,73.85,559.0,POONA,IN,India,18.533
IN012201100,2019,6,28.48,16.983,73.333,67.0,RATNAGIRI,IN,India,16.983
IN012230300,2019,6,30.26,17.667,75.9,479.0,SHOLAPUR,IN,India,17.667
IN013010200,2019,6,27.47,24.667,93.9,774.0,IMPHAL,IN,India,24.667
IN014020800,2019,6,21.15,25.25,91.7333,1313.0,CHERRAPUNJI,IN,India,25.25
IN017010300,2019,6,30.49,21.517,86.933,20.0,BALASORE,IN,India,21.517
IN017111200,2019,6,30.45,20.25,85.833,46.0,BHUBANESWAR,IN,India,20.25
IN017121000,2019,6,33.46,21.917,84.083,230.0,JHARSUGUDA,IN,India,21.917
IN018103100,2019,6,33.25,30.333,76.467,251.0,PATIALA,IN,India,30.333
IN019070100,2019,6,37.4,28.0,73.3,224.0,BIKANER,IN,India,28.0
IN019120700,2019,6,35.44,29.917,73.917,177.0,GANGANAGAR,IN,India,29.917
IN019131301,2019,6,34.88,26.817,75.8,390.0,JAIPUR_SANGANER,IN,India,26.817
IN019140400,2019,6,35.84,26.9,70.917,231.0,JAISALMER,IN,India,26.9
IN019180500,2019,6,36.1,26.3,73.017,224.0,JODHPUR,IN,India,26.3
IN019191200,2019,6,36.1,25.15,75.85,274.0,KOTA_AERODROME,IN,India,25.15
IN019261900,2019,6,33.16,24.617,73.883,514.0,UDAIPUR_DABOK,IN,India,24.617
IN020020300,2019,6,32.4,11.767,79.767,12.0,CUDDALORE,IN,India,11.767
IN020031700,2019,6,28.19,11.033,77.05,399.0,COIMBATORE_PEELAMED,IN,India,11.033
IN020040900,2019,6,33.9,13.0,80.183,16.0,MADRAS_MINAMBAKKAM,IN,India,13.0
IN020100400,2019,6,31.65,9.267,79.3,11.0,PAMBAN,IN,India,9.267
IN020130700,2019,6,33.16,10.767,78.717,88.0,TIRUCHCHIRAPALLI,IN,India,10.767
IN021010100,2019,6,30.15,23.883,91.25,16.0,AGARTALA,IN,India,23.883
IN022021900,2019,6,34.55,28.583,77.2,216.0,NEW_DELHI_SAFDARJUN,IN,India,28.583
IN022023000,2019,6,35.42,28.567,77.117,233.0,NEW_DELHI_PALAM,IN,India,28.567
IN022030600,2019,6,28.4,15.483,73.817,60.0,GOA_PANJIM,IN,India,15.483
IN022043500,2019,6,33.67,10.917,79.833,7.0,KARAIKAL,IN,India,10.917
IN023101700,2019,6,32.51,28.367,79.4,169.0,BAREILLY,IN,India,28.367
IN023160900,2019,6,30.0,30.317,78.033,682.0,DEHRADUN,IN,India,30.317
IN023261300,2019,6,32.51,26.75,83.367,77.0,GORAKHPUR,IN,India,26.75
IN023351400,2019,6,33.17,26.75,80.883,128.0,LUCKNOW_AMAUSI,IN,India,26.75
IN023420800,2019,6,20.05,29.4667,79.65,2311.0,MUKTESWAR_KUMAON,IN,India,29.4667
IN023550300,2019,6,35.08,25.45,82.867,85.0,VARANASI_BABATPUR,IN,India,25.45
IN024140300,2019,6,31.55,22.533,88.333,6.0,CALCUTTA_ALIPORE,IN,India,22.533
IN024141500,2019,6,30.65,22.65,88.45,6.0,CALCUTTA_DUM_DUM,IN,India,22.65
IN025010100,2019,6,29.05,8.3,73.0,2.0,MINICOYOBSY,IN,India,8.3
IN099990101,2019,6,29.56,11.117,72.733,3.0,MO_AMINI,IN,India,11.117
IN099999901,2019,6,27.2,11.667,92.717,79.0,PORT_BLAIR,IN,India,11.667
INM00042071,2019,6,33.2,31.71,74.797,230.4,AMRITSAR,IN,India,31.71
IN001020700,2019,7,29.37,14.583,77.633,364.0,PBO_ANANTAPUR,IN,India,14.583
IN001050200,2019,7,29.59,16.95,82.233,8.0,KAKINADA,IN,India,16.95
IN001080500,2019,7,27.95,17.45,78.47,527.0,BEGUMPETOBSY,IN,India,17.45
IN001090500,2019,7,28.57,18.767,79.433,156.0,RAMGUNDAM,IN,India,18.767
IN001111200,2019,7,30.9,16.2,81.15,3.0,MACHILIPATNAM,IN,India,16.2
IN001120100,2019,7,29.13,15.8,78.067,281.0,KURNOOL,IN,India,15.8
IN001160200,2019,7,32.15,14.45,79.983,20.0,NELLORE,IN,India,14.45
IN001200200,2019,7,29.4,17.717,83.233,3.0,VISHAKHAPATNAM,IN,India,17.717
IN003020100,2019,7,28.81,26.617,92.783,79.0,TEZPUR,IN,India,26.617
IN003041800,2019,7,29.6,26.1,91.583,54.0,GAUHATI,IN,India,26.1
IN003050401,2019,7,27.77,27.233,94.117,102.0,NORTH_LAKHIMPUR,IN,India,27.233
IN003050500,2019,7,27.45,27.483,95.017,111.0,DIBRUGARH_MOHANBAR,IN,India,27.483
IN004051800,2019,7,29.76,24.75,84.95,116.0,GAYA,IN,India,24.75
IN004091000,2019,7,30.05,24.05,84.067,221.0,DALTONGANJ,IN,India,24.05
IN004102500,2019,7,29.83,25.6,85.1,60.0,PATNA,IN,India,25.6
IN004122600,2019,7,27.09,23.317,85.317,652.0,MO_RANCHI,IN,India,23.317
IN005010600,2019,7,31.95,23.067,72.633,55.0,AHMADABAD,IN,India,23.067
IN005090100,2019,7,30.4,22.3667,69.0833,10.0,DWARKA,IN,India,22.3667
IN005100100,2019,7,29.95,20.9,70.367,8.0,VERAVAL,IN,India,20.9
IN005120501,2019,7,30.92,23.25,69.667,80.0,BHUJ_RUDRAMATA,IN,India,23.25
IN005150100,2019,7,30.59,22.3,70.783,138.0,RAJKOT,IN,India,22.3
IN005171200,2019,7,29.19,21.2,72.833,12.0,SURAT,IN,India,21.2
IN006012800,2019,7,29.91,30.383,76.767,272.0,AMBALA,IN,India,30.383
IN006031000,2019,7,31.38,29.167,75.733,221.0,HISSAR,IN,India,29.167
IN007101600,2019,7,20.44,31.1,77.167,2202.0,SHIMLA,IN,India,31.1
IN008010200,2019,7,24.4,34.083,74.833,1587.0,SRINAGAR,IN,India,34.083
IN009010100,2019,7,24.9,12.967,77.583,921.0,BANGALORE,IN,India,12.967
IN009012800,2019,7,25.23,12.95,77.633,897.0,BANGALORE_HINDUSTAN,IN,India,12.95
IN009021000,2019,7,23.95,15.85,74.617,747.0,BELGAUM_SAMBRA,IN,India,15.85
IN009070100,2019,7,24.87,14.233,76.433,733.0,CHITRADURGA,IN,India,14.233
IN009090300,2019,7,24.38,15.417,75.633,650.0,GADAG,IN,India,15.417
IN009120400,2019,7,25.74,14.283,74.45,9.0,HONAVAR,IN,India,14.283
IN009130300,2019,7,26.0,12.917,74.883,102.0,MANGALORE_BAJPE,IN,India,12.917
IN010050700,2019,7,27.8,11.25,75.783,5.0,KOZHIKODE,IN,India,11.25
IN010100400,2019,7,27.9,8.483,76.95,64.0,THIRUVANANTHAPURAM,IN,India,8.483
IN010100700,2019,7,27.68,8.467,76.95,8.0,THIRUVANANTHAPURAM,IN,India,8.467
IN011020300,2019,7,25.55,19.083,82.033,553.0,JAGDALPUR,IN,India,19.083
IN011060800,2019,7,26.66,22.767,81.9,625.0,PENDRA_ROAD,IN,India,22.767
IN011140700,2019,7,28.9,24.65,77.317,478.0,GUNA,IN,India,24.65
IN011150300,2019,7,30.55,26.233,78.25,207.0,GWALIOR,IN,India,26.233
IN011170400,2019,7,27.1,22.717,75.8,567.0,INDORE,IN,India,22.717
IN011180800,2019,7,28.41,23.2,79.95,393.0,JABALPUR,IN,India,23.2
IN011291000,2019,7,28.19,21.217,81.667,294.0,RAIPUR,IN,India,21.217
IN011330900,2019,7,28.0,23.85,78.75,551.0,SAGAR,IN,India,23.85
IN011340100,2019,7,29.01,24.567,80.833,317.0,SATNA,IN,India,24.567
IN011351500,2019,7,27.47,23.283,77.35,523.0,BHOPAL_BAIRAGARH,IN,India,23.283
IN012020100,2019,7,28.35,20.7,77.033,282.0,AKOLA,IN,India,20.7
IN012041000,2019,7,26.48,19.85,75.4,579.0,AURANGABAD_CHIKALTH,IN,India,19.85
IN012070800,2019,7,28.47,19.117,72.85,14.0,BOMBAY_SANTACRUZ,IN,India,19.117
IN012141800,2019,7,28.6,21.1,79.05,310.0,NAGPUR_SONEGAON,IN,India,21.1
IN012190100,2019,7,25.5,18.533,73.85,559.0,POONA,IN,India,18.533
IN012201100,2019,7,27.02,16.983,73.333,67.0,RATNAGIRI,IN,India,16.983
IN012230300,2019,7,27.3,17.667,75.9,479.0,SHOLAPUR,IN,India,17.667
IN013010200,2019,7,26.57,24.667,93.9,774.0,IMPHAL,IN,India,24.667
IN014020800,2019,7,21.1,25.25,91.7333,1313.0,CHERRAPUNJI,IN,India,25.25
IN017010300,2019,7,29.76,21.517,86.933,20.0,BALASORE,IN,India,21.517
IN017111200,2019,7,29.2,20.25,85.833,46.0,BHUBANESWAR,IN,India,20.25
IN017121000,2019,7,28.64,21.917,84.083,230.0,JHARSUGUDA,IN,India,21.917
IN018103100,2019,7,29.8,30.333,76.467,251.0,PATIALA,IN,India,30.333
IN019070100,2019,7,34.75,28.0,73.3,224.0,BIKANER,IN,India,28.0
IN019120700,2019,7,33.41,29.917,73.917,177.0,GANGANAGAR,IN,India,29.917
IN019131301,2019,7,30.46,26.817,75.8,390.0,JAIPUR_SANGANER,IN,India,26.817
IN019140400,2019,7,34.04,26.9,70.917,231.0,JAISALMER,IN,India,26.9
IN019180500,2019,7,33.15,26.3,73.017,224.0,JODHPUR,IN,India,26.3
IN019191200,2019,7,30.3,25.15,75.85,274.0,KOTA_AERODROME,IN,India,25.15
IN019261900,2019,7,29.37,24.617,73.883,514.0,UDAIPUR_DABOK,IN,India,24.617
IN020020300,2019,7,30.33,11.767,79.767,12.0,CUDDALORE,IN,India,11.767
IN020031700,2019,7,26.69,11.033,77.05,399.0,COIMBATORE_PEELAMED,IN,India,11.033
IN020040900,2019,7,31.2,13.0,80.183,16.0,MADRAS_MINAMBAKKAM,IN,India,13.0
IN020100400,2019,7,30.8,9.267,79.3,11.0,PAMBAN,IN,India,9.267
IN020130700,2019,7,32.01,10.767,78.717,88.0,TIRUCHCHIRAPALLI,IN,India,10.767
IN021010100,2019,7,29.34,23.883,91.25,16.0,AGARTALA,IN,India,23.883
IN022021900,2019,7,31.95,28.583,77.2,216.0,NEW_DELHI_SAFDARJUN,IN,India,28.583
IN022023000,2019,7,31.35,28.567,77.117,233.0,NEW_DELHI_PALAM,IN,India,28.567
IN022030600,2019,7,27.2,15.483,73.817,60.0,GOA_PANJIM,IN,India,15.483
IN022043500,2019,7,30.54,10.917,79.833,7.0,KARAIKAL,IN,India,10.917
IN023101700,2019,7,29.6,28.367,79.4,169.0,BAREILLY,IN,India,28.367
IN023160900,2019,7,27.2,30.317,78.033,682.0,DEHRADUN,IN,India,30.317
IN023261300,2019,7,29.43,26.75,83.367,77.0,GORAKHPUR,IN,India,26.75
IN023351400,2019,7,29.79,26.75,80.883,128.0,LUCKNOW_AMAUSI,IN,India,26.75
